024414	AAUscf1	341327	343774	+	1239	1	3.07531777821168e-13	1	0.699403786755619	0.676961167698445	0.291140659406888	0.0408148506751393	0.994082019089122	1	1	TRUE
024430	AAUscf1	344210	361684	-	3729	0.707927921045757	0.592390126223724	0.660245160166119	1	0.574788477003654	0.426310127187681	0.363003178690644	0.440823635537333	0.358170779097042	0.354115873126087	FALSE
024415	AAUscf1	364648	365843	+	483	0.30194846821692	0.00431398957101203	0.514280661759677	1	0.012255913523616	1	1	0.995247363696583	0.0816928123757723	0.750055411025557	FALSE
024431	AAUscf1	367399	370465	-	1635	0.45754694856409	0.98659341351797	1	0.20967864600991	0.535242515209142	0.990708595375983	0.64288501393599	1	1	0.134150589389675	FALSE
024432	AAUscf1	371584	377639	-	1110	0.339671752660653	0.167089386060932	0.867981694457031	0.164743602970194	0.0558595500140078	0.478604515292633	0.266256612614476	0.220703739415996	0.977545463451718	1	FALSE
024416	AAUscf1	378480	383304	+	1458	1	0.277229084585056	1	1	0.505530160013071	1	0.305465393218125	0.868172930153075	0.971517667378341	1	FALSE
024444	AAUscf1	391580	392850	-	345	0.310365647066388	1	1	0.973661161344251	0.0107113745816649	0.0675403008852817	1	1	0.797569457660769	0.814528737739745	FALSE
024417	AAUscf1	406183	429940	+	1056	0.661346214923689	1	0.635969901408028	0.485927771119546	0.647931189620668	0.511187101591343	0.406408669240198	0.287856447461714	0.379214198102159	0.672059241376394	FALSE
024433	AAUscf1	434052	451300	-	2328	1	0.708596364662987	0.896132786196866	0.71221557687281	0.982413239223948	1	0.19731501678884	0.190949916528012	1	0.773053418785012	FALSE
024418	AAUscf1	452338	460943	+	1806	1	0.927349637197281	0.368724091265433	0.757039338721832	0.511842478494349	0.612116804442215	0.16549353170725	0.67007454031962	0.980972965914432	1	FALSE
029870	AAUscf1	461846	469184	-	1767	0.699140560695026	0.728396440832233	0.320966884217457	0.909271970734226	0.940644331648951	0.66914461478224	0.748555924155885	1	1	1	FALSE
029871	AAUscf1	473344	547517	-	2454	0.474176497013956	1	0.231254044302479	0.57375739289705	0.772229601671918	0.559774659655214	0.727672571855602	0.587314807141796	0.901084754876391	0.846203311776727	FALSE
024434	AAUscf1	560685	565135	-	1269	0.326856523581827	0.175972653596443	1	1	0.665591152002593	0.903616434880646	1	1	1	1	FALSE
024419	AAUscf1	570703	581065	+	1875	1	0.916601592927343	1	0.970841500161064	0.715110709887171	1	0.953163949596182	1	0.346610899991031	1	FALSE
024420	AAUscf1	590489	599524	+	1848	0.389678079234725	0.801953657187779	0.0988132065990173	0.509593434614218	0.275549454308188	0.170774728213919	1	1	0.414824856562159	1	FALSE
024435	AAUscf1	598079	603413	-	1998	1	0.612104243357296	0.848511823633539	1	0.513442316537394	0.219149744901938	0.603812286063358	0.928263166282483	1	1	FALSE
024421	AAUscf1	617947	625932	+	3243	0.72946085040481	0.253411244577846	0.507034720229087	0.542061155119936	0.751315797396276	0.443222170065777	0.206705047501717	0.496405354733912	0.533111375062859	0.0192716916300348	FALSE
024436	AAUscf1	627325	632774	-	2310	1	0.539312544604414	0.252078988865531	0.830198493338208	1	0.930649762596832	0.0426028159149925	0.620762485402204	0.710561026900153	1	FALSE
024437	AAUscf1	647324	662196	-	2274	0.915113756480372	1	1	0.490263867632033	0.379972474905839	0.280161068910048	0.3258599869178	0.648823797259376	0.632534786285735	1	FALSE
024438	AAUscf1	694919	706056	-	1896	0.614125460624424	0.695277109515598	0.636534804945381	0.00890343787651138	0.378611968051189	1	0.202695665119998	0.0870545155320877	0.903642945584912	0.222751570458139	FALSE
024422	AAUscf1	707549	728184	+	1041	0.496574284473279	0.00593590554784029	0.293498440959319	1	0.821184587281646	0.37191278200251	0.0761656493048795	0.623142629554137	0.97752912848117	0.488453264881334	FALSE
024423	AAUscf1	734017	741638	+	648	1	1	1	0.241478175625337	0.0229079107802899	1	0.178770511963106	1	1	1	FALSE
024439	AAUscf1	741712	756371	-	1491	0.567281577777582	0.489526618289271	0.527411564725083	0.5826260174708	0.880199224490847	0.502151222233297	0.485648696893712	1	0.810859119934815	0.324086359115783	FALSE
024440	AAUscf1	774557	811511	-	615	0.195611530761564	0.582657673817653	0.505881086170713	1	0.121580716222252	1	1	0.815624270989229	0.0566847086912792	0.491396962543294	FALSE
024441	AAUscf1	811515	814635	-	1551	1	0.98263937384605	0.176325345717051	1	1	0.165087677525025	0.231195283383533	1	1	1	FALSE
024424	AAUscf1	820928	826975	+	1704	0.611072909477507	0.249754179790453	1	1	0.879255218483346	0.25941615426746	0.773421550782429	0.706676499677352	0.838490187673775	0.791047333302173	FALSE
024452	AAUscf1	829779	877675	-	9111	1	0.666279725354662	0.980890723276904	1	0.551093482989027	0.756930219795198	0.331507901649683	0.933101005713041	0	1	TRUE
024455	AAUscf1	1113249	1152474	-	999	0	0	0	0	0	0	0	0	0	0	TRUE
024446	AAUscf1	1280323	1304681	+	3333	1	0.832913879450843	0.881532345802248	0.632489167468778	0.511971424624427	0.674521479583268	1	0.715988016685111	0.226517443187381	0.854243631041706	FALSE
024456	AAUscf1	1320282	1320642	+	360	1	1	1	1	1	1	1	1	1	1	FALSE
024447	AAUscf1	1337701	1371396	+	1068	1	1	1	1	1	1	1	0.443255870473546	1	1	FALSE
024457	AAUscf1	1375481	1375813	+	333	1	1	0.224033555835145	0.226855862310518	0.166533547615456	5.79591267855228e-05	0.00172966063592384	0.644328401226894	1	0.0970183975084538	TRUE
024448	AAUscf1	1417356	1705878	+	4824	1	1	1	0.868727711099176	1	1	1	1	1	0.301809228728871	FALSE
024449	AAUscf1	1711473	1753041	+	1653	1	1	0.814868642842292	0.880508704476278	1	0.42225754132055	0.839122441223185	0.885578116349498	1	1	FALSE
024453	AAUscf1	1752173	1755271	-	1140	0.0864645184004391	0.741830189529861	1	1	1	0.0377141822388178	0.765248914766635	0.522415267530901	0.159517261423956	0.447457911359778	FALSE
024450	AAUscf1	1759300	1780493	+	2559	1	0.243365310721801	0.885064106358381	1	1	0.699719097043144	0.76398697342863	0.906920310558047	0.85496133132364	0.303239850732858	FALSE
024454	AAUscf1	1780209	1784341	-	306	0.0923475889454228	0.272808300158811	0.0538103237569176	0.120918620859739	0.729825156648983	1	0.228811029886496	0.848992669741769	1	1	FALSE
024451	AAUscf1	1787438	1808375	+	4653	1	1	1	0.838194342507819	1	1	1	1	1	1	FALSE
024479	AAUscf1	1816317	1850654	-	753	0.886145425519938	1	0.456839092642906	0.346806450855303	0.509801512221593	1	1	1	1	1	FALSE
024458	AAUscf1	1816404	1816652	+	249	1	0.16131418989228	0.575816955022551	1	0.000539887264155547	1	1	0.348868872918095	0.668493874396861	0.954737346757191	TRUE
024459	AAUscf1	1851468	1862281	+	1335	0.348135171786745	0.117794042905221	0.890459714922864	1	0.268507395009816	0.933834235349375	0.0880524402084075	0.217609892435602	0.441223227704288	0.427621464710003	FALSE
024480	AAUscf1	1860293	1863162	-	651	0.456979779365225	1	1	0.49934372614619	1	0.835024593709022	0.468615776682159	1	0.886902944838754	1	FALSE
024460	AAUscf1	1869062	1882844	+	8697	0.982861195724155	0.562547465842959	0.882126194624837	0.354457874132589	0.750249426838118	0.929360296378756	0.542217627768318	0.344545306993467	0.830739812410718	0.852543021418391	FALSE
024461	AAUscf1	1885702	1890676	+	1296	0.777079387804457	1	1	1	0.652556928886038	0.316998971422418	1	0.23700703425586	0.628842385002658	0.0624416779820762	FALSE
024481	AAUscf1	1891756	1894390	-	381	0.254966245386198	0.633938720022512	1.44740008996003e-05	1	0.622472745256096	1	0.0074893087911565	0.593784303426758	0.131579127005899	0.0351739383706489	TRUE
024462	AAUscf1	1894639	1902708	+	1569	0.644132063922295	0.748090955151469	0.245091069149724	1	0.643474996146581	0.731620020712938	0.128249602971073	1	0.456245809523311	1	FALSE
024463	AAUscf1	1930572	1945473	+	882	1	1	0.974067341506818	1	0.48061744645305	1	0.0131718480589738	0.978323884105401	0.588405494348308	1	FALSE
024464	AAUscf1	1957121	1962161	+	798	0.61934612769162	0.649910512659905	0.0549765149760792	1	0.219348868676962	0.778372999597529	0.906469875568268	0.158710459356283	0.641899074066385	0.130115056129896	FALSE
024482	AAUscf1	1966973	1968246	-	789	1	1	1	1	1	1	0.890884027924258	1	1	1	FALSE
024483	AAUscf1	1970165	1974968	-	624	1	1	0.573191200688371	0.708446947474854	0.58228474842691	0.39141232435562	0.589782875802187	1	0.232755853230965	0.44465998001849	FALSE
024465	AAUscf1	1993659	1996206	+	882	0.231973728268597	0.708444157146092	1	1	0.0494117157092526	1	0.0193197563906551	1	0.0560583379089101	0.213427794670456	FALSE
024466	AAUscf1	1997921	2007409	+	1854	0.408999329308782	1	0.572642273006025	0.322602354767	0.899256399888479	0.146822938389595	0.235522902268718	0.570863109498465	0.975185328668737	1	FALSE
024484	AAUscf1	2007564	2014189	-	1509	1	0.767137355343656	1	1	1	0.36013628960104	1	1	1	1	FALSE
024485	AAUscf1	2014518	2023145	-	681	0.49504838252289	0.375804919532636	0.99030125101938	1	1	0.3493058019495	0.103131015082675	1	1	0.853641196748971	FALSE
029872	AAUscf1	2027981	2028673	+	693	1	1	1	1	1	0.446903941156158	0.535892289797545	0.248878565052286	0.489263651820132	0.542147863014556	FALSE
029873	AAUscf1	2034041	2035388	+	885	1	0.973083484260316	0.869635542869196	1	1	0.99834795837142	1	0.807316345629246	1	0.0264167999453766	FALSE
000002	AAUscf1	2037617	2037913	+	297	0.927229637825572	1	0.87972271540662	1	0.991385693383718	0.859467382056575	0.0227060404900623	0.85915524368009	0.0250338898010485	1	FALSE
024467	AAUscf1	2049959	2082440	+	3723	0.15195585831913	0.388603998080589	0.54593060774173	0.509397028510292	0.353764012502901	0.217783244343291	0.534545969912078	0.123417676369798	0.205410495317282	0.643945320759806	FALSE
024468	AAUscf1	2084145	2092192	+	1149	0.206552253999603	0.723089907268595	0.151905603008341	0.676856413650292	0.000924685620394161	0.34494816462819	0.516855945467053	0.385857738406941	0.0608930642499279	0.77541414993317	TRUE
024486	AAUscf1	2093622	2108865	-	3801	1	0.777689556393319	0.730813770841512	0.981207339117558	0.529769565662377	0.479285179569257	0.328206771106819	1	1	1	FALSE
024499	AAUscf1	2110268	2110519	+	252	0.0329692394488925	8.20454815197991e-13	1.94066984704477e-12	2.02881045296976e-10	0	0	1	1	1	0.0175219371199751	TRUE
024469	AAUscf1	2114677	2119587	+	714	1	0.892209395355676	1	0.00243365680009888	0.0646597787219694	0.28696273791705	0.0888952290274747	1	0.442022136584532	0.671585189137952	FALSE
024487	AAUscf1	2121678	2126856	-	636	1	0.0956158557025408	0.122735987813565	0.483465391606041	1	1	0.340113053993214	0.746540688608489	0.971770918114847	1	FALSE
024470	AAUscf1	2127884	2130832	+	2346	0.529994898988159	0.463171675019463	0.0318432825341122	1	0.725890100358992	0.1025707335383	0.936084458080033	0.798411115776777	1	0.643968271118901	FALSE
024471	AAUscf1	2143124	2144212	+	1089	1	1	1	1	1	1	1	1	1	1	FALSE
024472	AAUscf1	2147089	2158695	+	1872	0.87897789720882	0.236333309860388	0.711363538902698	0.363404486461802	0.178827648267718	0.834072955120249	0.397192604676646	0.207132778193886	0.832557833832582	0.268451092908421	FALSE
024473	AAUscf1	2159546	2161956	+	1104	1	0.217233674924752	0.52038686732389	1	0.922071145606139	1	0.0771476955939083	1	0.488206263516397	1	FALSE
024488	AAUscf1	2162900	2164876	-	456	1	0.729279393062216	0.645392443688464	0.784985492383318	0.0728755819637223	0.720752723622602	0.488611174845316	1	0.847237848215851	1	FALSE
029876	AAUscf1	2166406	2172467	+	1272	0.179451806093151	0.717761943524994	0.409962656505834	0.162350502371354	0.400606302825996	0.799987283864933	0.137258634778868	0.635321736214604	1	1	FALSE
029874	AAUscf1	2183270	2196085	+	1464	0.911530685343038	1.97049091421597e-06	0.913697068943793	0.44723601462307	1	0.316155463907271	0.269365268537177	0.550680460503915	0.468435720602626	0.498691746491915	TRUE
029877	AAUscf1	2198541	2204571	+	1596	0.695767841384614	0.36813898486454	0.355011058696386	0.649237450998628	0.308643382405637	0.374014268191569	0.540067166899268	0.327636239548474	0.0308257047635834	0.5341165705775	FALSE
029875	AAUscf1	2207345	2210724	+	1974	1	0.706613531730739	0.78698676511413	1	0.171727388603224	1	0.334593407007614	1	1	0.50070901869561	FALSE
024489	AAUscf1	2211555	2213671	-	1608	1	0.801716558879271	1	1	0.949415254074182	1	1	0.780414741285554	1	1	FALSE
024474	AAUscf1	2215757	2260914	+	4359	1	1	0.90425080090681	0.8377595345687	0.481450063045867	1	0.244134016596838	0.891434353507344	0.943536895175678	0.401062474920097	FALSE
024475	AAUscf1	2264734	2482642	+	4113	1	1	0.797079812674988	1	0.344856419954233	1	0.790366436280096	0.512390444018031	1	0.331521128710262	FALSE
024490	AAUscf1	2482800	2507828	-	1125	2.22044604925031e-16	1	1	1	1	1	1	1	1	1	TRUE
024491	AAUscf1	2513432	2557076	-	3774	0.386797053329244	0.470646775084538	0.290005805441103	0.902558107377357	0.353864875745253	0.429332495143815	0.917326261286042	0.460777004585657	0.236315011937402	1	FALSE
024492	AAUscf1	2559001	2566097	-	1593	0.72167637073988	1	0.991737358276886	1	1	1	1	1	0.262837441643227	1	FALSE
024476	AAUscf1	2566425	2569682	+	1647	0.55661182373132	0.248448310373366	0.150963724353233	0.410445874302696	0.0389232676631344	0.32806489899033	0.00403911553373648	0.527757725026777	1	1	FALSE
024477	AAUscf1	2575551	2582205	+	2757	0.991584895681773	0.312971940490906	0.556909064473206	0.872803848069374	0.686233960330481	0.983870793699868	1	1	1	0.8416542299443	FALSE
029878	AAUscf1	2586094	2588754	-	1050	0.279114895415935	0.068268881816933	1	0.262343325370003	1	1	0.164118932666709	0.835009771003634	1	0.71877111855638	FALSE
029879	AAUscf1	2590629	2593021	-	933	0.163264917699856	0.00245651119005386	0.00178490262606346	0.570986250013844	0.637938229548912	1	0.46504512100753	0.755148576489723	0.00582811701363695	1	FALSE
024478	AAUscf1	2594765	2596438	+	1026	0.786283897972218	1	1	0.00812816801363336	0.757576003887754	1	1	0.889406229149938	0.401750723290608	0.1375161069441	FALSE
024493	AAUscf1	2597347	2602274	-	1086	0.784161998056152	0.917476972085906	0.899800072425828	0.715888113673629	0.984703579746585	0.454011983324682	0.604807747074148	1	0.91879581277765	1	FALSE
024494	AAUscf1	2620344	2621448	-	1029	0.749103409883684	1	1	1	1	0.1523621525185	0.183043271909495	1	1	1	FALSE
024495	AAUscf1	2631703	2634237	-	1122	1	0.306835375012238	1	0.463971672637949	0.828704441216784	1	0.715219134131393	1	0.165833843002558	1	FALSE
024496	AAUscf1	2649399	2675256	-	1086	0.381174775841321	0.288314540630159	0.0487385564184153	0.114596376262807	0.310168283958191	0.80612639408047	0.210553034190964	0.233804010673816	0.746621228515686	1	FALSE
024497	AAUscf1	2702487	2727587	-	1218	0.503122692390651	0.924091961160081	0.375877146497929	0.522175022274416	1	0.340729666445162	0.34300533151809	0.563452255037601	0.791632805682167	0.373970286495031	FALSE
024500	AAUscf1	2767526	2767702	+	177	0.0129278311821501	0.0335599899907468	0.0222189109237583	0.00270407066424494	0.252865152111144	0.233070975286396	7.05893021486492e-05	1	1.04560804459197e-12	0.0215931954285238	TRUE
024498	AAUscf1	2770267	2774286	-	549	1	1	1	1	0.706671026394784	0.862244784924584	0.137278117343664	1	1	1	FALSE
029880	AAUscf1	2800336	2801537	-	1122	1	0.753228142053029	0.451462258232043	0.541899253324519	1	1	1	1	1	1	FALSE
029882	AAUscf1	2832010	2848891	-	2418	0.755861110905012	0.156510284035675	1	1	0.627772287527863	0.36856501775322	0.63169672672155	1	0.638374311548743	0.899353968042591	FALSE
024501	AAUscf1	2866086	2881594	+	1818	0.80110911991422	0.962209483628906	0.808305838625652	0.204021207641589	0.92038830032945	1	0.24192352101291	1	1	0.747504580335314	FALSE
024507	AAUscf1	2884730	2906113	-	3210	1	0.620831106823634	1	1	0.930282799144078	1	0.57041461663775	0.741450583937567	0.365612450757024	1	FALSE
024502	AAUscf1	2913163	2922529	+	1128	1	1	1	1	0.0415502745512057	0.602367763415433	1	1	1	1	FALSE
024508	AAUscf1	2924616	2925172	-	477	0.448138373908343	0.908053908277508	0.149591608982438	0.0838072362053557	0.386092935902597	0.723296370641429	1	0.908142168110653	0.00994734365938954	1	FALSE
024503	AAUscf1	3033915	3056713	+	339	0.0776074746792315	1	1	1	1	1	1	1	1	1	FALSE
024509	AAUscf1	3232386	3403864	-	2736	0.806979348359576	0.694376738497189	0.423025409446578	1	0.495878857982735	0.53816745278549	0.719463437030132	0.921652409697576	0.712960280499436	0.58288013769526	FALSE
024504	AAUscf1	3324121	3326997	+	2877	0.403705956976686	0.144106917627446	0.725718238607459	0.128299614929805	0.546932210588887	0.63635010374992	0.783957158555702	0.500613989764657	0.817010036552551	0.489111035839393	FALSE
024505	AAUscf1	3403870	3410328	+	735	0.0168178256548266	1	0.183214043328917	1	1	0.630112433871126	1	0.873562357135564	0.100618444319504	1	FALSE
024510	AAUscf1	3417239	3434368	-	2151	0.901883820335339	0.765693915681662	0.819469635485217	1	1	0.403433073774199	0.43796770431969	1	0.668125784348232	1	FALSE
029883	AAUscf1	3468284	3552661	-	3255	0.618525823972754	0.571484501705005	0.376600610867647	0.420284063476828	0.309150945795824	0.524881932920961	0.346982156625055	0.613279155237603	0.264096795182752	0.403350021668282	FALSE
029884	AAUscf1	3573653	3626792	-	12009	0.667661731752239	0.584083369405076	1	0.77980426929889	0.654804554616719	0.396112679617512	0.529839807718881	0.487294310308822	0.390296704836271	0.971102237395629	FALSE
024511	AAUscf1	3626553	3626792	-	240	0.843322537362734	1	1	1	0.750595696679442	1	1	1	1	1	FALSE
024517	AAUscf1	3630341	3630658	-	318	1	0.658049076314044	1	0.520474481324805	0.406925358891555	1	1	0.407971217610913	0.522805742824108	1	FALSE
024512	AAUscf1	3639075	3671633	-	2580	0.635474387908462	0.43989379187175	0.281099652406339	1	0.495245667174275	1	0.589854261595686	0.667392759036499	0.833648894460875	1	FALSE
024518	AAUscf1	3684487	3684774	-	288	0.81038201337789	0.228035227605762	1	1	1	0.45131485673384	1	1	0.710572802243794	1	FALSE
024513	AAUscf1	3755796	3769037	-	765	0.119501429928911	1	0.0657363886216114	1	0.754506288524595	0.0876074054433142	0.164465809949068	0.833038018473837	0.224248833168618	0.24938452142992	FALSE
024506	AAUscf1	3776153	3791211	+	1218	1	0.725948929775692	1	1	0.0872537269715354	1	0.46885464892697	0.610702190267905	0.202210147908821	0.844592523651465	FALSE
024514	AAUscf1	3792819	3802215	-	2445	0.942304861075937	1	1	1	0.43975193283876	0.658834345550239	0.755029453169711	1	0.101684505401523	1	FALSE
024515	AAUscf1	3803178	3805025	-	768	0.0144213001235998	1	1	1	0.93111357312027	0.414578759821957	1	0.382628163221089	0.307317894906103	9.10648140772796e-05	TRUE
024519	AAUscf1	3805413	3814591	+	1770	1	1	1	0.600935651544792	1	0.6135299043817	0.739282157073856	1	0.846992895058605	0.729916132353695	FALSE
024516	AAUscf1	3823023	3844083	-	429	1	0.951115173927191	0.94613320683891	1	1	1	0.117274885409336	0.337166975914507	1	1	FALSE
024520	AAUscf1	3822911	3869673	+	2562	0.380632431318205	0.65787839763722	0.64585918063182	0.741362020287634	0.813229354109716	1	1	0.447949912946825	0.345308556066217	0.589087480867328	FALSE
000003	AAUscf1	3873844	3876145	-	876	1	0.29723370615552	0.00526147952851197	1	0.280015764705631	0.808615798723892	1	1	0.00301994018262053	1	FALSE
024529	AAUscf1	3876488	3880850	-	1035	0.162567356483528	0.244866169998955	1	0.329840169945296	0.844760998969873	0.514684446631816	0.140265193619572	0.615977441859088	1	0.383666545368614	FALSE
024521	AAUscf1	3881565	3895912	+	1881	0.762670070862515	0.125167227846628	0.351123660712084	0.849787944051114	0.988526541337077	0.450801833298057	0.220853064909738	0.557950572269745	0.262237510725504	0.233032392499056	FALSE
024522	AAUscf1	3904863	3915049	+	1791	0.154662491473651	0.621718769947228	0.776721988698976	0.932640596883878	0.65136683172944	0.488134966855776	0.190623235808941	0.228562398074255	0.164978488991755	0.311722262096466	FALSE
024530	AAUscf1	3920734	4006708	-	4221	1	1	1	0.898432024007281	1	1	1	0.82125477958728	1	0.858813317896945	FALSE
024531	AAUscf1	4014366	4016464	-	570	0.382149893440035	1	1	0.687712841614149	0.589296073130447	0.108886248676649	0.703763581979533	1	0.123255942148947	1	FALSE
024523	AAUscf1	4024224	4038670	+	1008	1	0.928219759029946	0.352661159146972	1	1	1	0.561015430469393	0.460912406188023	0.685477679054682	0.499569102133605	FALSE
024524	AAUscf1	4067073	4067552	+	480	1	0.422265701328194	1	0.799433376540152	1	1	1	1	1	1	FALSE
024525	AAUscf1	4198909	4234299	+	3858	0.519377091858291	0.955781778397258	0.816973467965601	0.738447774822585	0.459415038468415	0.556228694812143	0.238896860997595	0.478572006720324	0.62471369318735	0.993882570036534	FALSE
024526	AAUscf1	4239556	4244572	+	981	1	0.215639417866418	0.782942142519641	1	0.675237211262572	0.767275652225768	0.796467512456621	0.11938148150331	1	0.658398281082971	FALSE
024532	AAUscf1	4244573	4250724	-	2622	1	1	1	1	0.465640826044152	0.551793234971401	0.540832359830784	1	0.873236452347466	0.937654688146555	FALSE
024533	AAUscf1	4256069	4257208	-	471	0.28708903035844	0.249588162305458	0.323303969160011	1	1	1	0.741172720051465	1	0.679267604058323	1	FALSE
024534	AAUscf1	4260757	4314177	-	9096	0.172860983458343	0.493071766323217	0.250978725190489	0.60895013489241	0.362621856795082	0.418375138924724	0.110984658073708	0.240161542101068	0.204505304290088	0.316001452213187	FALSE
024535	AAUscf1	4348591	4486115	-	2952	0.800965765661961	0.762848455071927	0.552800489859621	0.206629790928362	0.625928428531753	0.496717497636472	0.40761791380451	0.479004153778003	0.165801347920977	0.281008781456735	FALSE
024527	AAUscf1	4493670	4556609	+	963	1	0.276342230273812	0.919066820999629	0.0222087429330129	0.309193192798658	0.850469865467542	1	0.00954776170638461	0.576948594266455	0.258049519176392	FALSE
024528	AAUscf1	4610711	4799355	+	5739	0.478242908117133	0.585299547790574	1	1	0.762794520504938	0.509035372531792	0.530728235185577	0.329820778164909	0.242772158305234	1	FALSE
024536	AAUscf1	4882804	4891173	+	1500	1	0.46725545438318	0.195231497548162	0.504807957444428	0.893978968435982	0.893253730460347	0.259956040465754	0.900886790572475	1	1	FALSE
024551	AAUscf1	4910464	4926978	-	549	0.418864298488404	0.0274364431016627	0.098254945975399	0.00759277745001752	1	0.946800554009686	0.380903191774921	1	0.80116237017887	4.91920300931259e-05	TRUE
024552	AAUscf1	4928611	4935182	-	1479	0.697697376386866	0.533807139113681	1	1	0.619114959875628	0.639679690989696	0.977002974923878	0.8019102344521	0.911319758414715	0.996791951628699	FALSE
000004	AAUscf1	4936278	4941093	+	1164	0.0850637018054889	0.414119216622632	0.0133049425749274	1	0.0884367255496936	0.443113050403208	0.0593652554782931	0.535733369274346	0.743878622491784	0.920513600068603	FALSE
024553	AAUscf1	4942822	4948533	-	2346	0.388766025617489	0.532042735328514	0.88242480056737	0.42284603386922	1	0.605589930686058	0.84127311411137	1	0.445611500676081	1	FALSE
024554	AAUscf1	4954750	4957338	-	1266	0.851577541234455	0.477391125027262	0.159176512919052	1	0.156945881156799	0.973608085234532	1	1	0.509032056765086	1	FALSE
024555	AAUscf1	4959993	4964552	-	852	0.503166486992852	0.361715521147709	0.382492429956989	1	0.084446118751563	0.792264675133692	0.304978003413611	0.128349908346282	0.924085099955369	0.310215423685017	FALSE
024537	AAUscf1	4965144	4970193	+	1758	1	0.326565305074532	0.16848492415635	1	0.515312882825874	0.691531626878689	0.914770631291496	0.964536748482832	1	1	FALSE
024556	AAUscf1	4981008	5145618	-	7068	0.668782212642201	1	1	0.649477464509393	0.610264331046185	0.799873796158429	0.63380299371603	0.350920764266509	0.722979468238407	0.23422701838736	FALSE
024538	AAUscf1	5157971	5165453	+	1920	1	0.725323119065802	0.767889476246322	0.190441132660875	0.918072078603503	1	1	0.857500203907908	1	0.116285733618077	FALSE
024539	AAUscf1	5170881	5249307	+	3360	0.122053554938779	0.81777995897754	0.67631844480375	0.497481917465507	0.376905877274892	0.211418722336109	0.590634365600116	0.509705321940324	0.288849685747385	0.343276840570122	FALSE
030600	AAUscf1	5192563	5209173	-	1182	1	1	0.932078293602243	1	0.259515504404095	0.136672725458733	0.843133229161441	1	1	0.246297669178746	FALSE
