OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_5_45	5987	loc107395471		chr1	11858950	11900653	0.0972222222222222	1	12	13	5	6	0.0254545454545455
Group_3398_0	6000	ripk3	receptor-interacting serine-threonine kinase 3 [Source:ZFIN%3BAcc:ZDB-GENE-071115-4]	chr1	11903221	11917168	-0.8	0.660869565217391	10	9	4	2	-0.140350877192982
Group_393_1	5988	khnyn	KH and NYN domain containing [Source:HGNC Symbol%3BAcc:HGNC:20166]	chr1	11922072	11953440	-0.166666666666667	1	30	20	7	4	-0.0363636363636364
Group_151_5	5989	loc107376988		chr1	11960348	12008577	-0.0384615384615385	1	13	27	5	10	-0.0083333333333333
Group_1030_1	5991	lpcat4	lysophosphatidylcholine acyltransferase 4	chr1	12018260	12034813	0.681159420289855	0.0828581989199492	69	22	6	6	0.258241758241758
Group_10_16	821	gpr174	G protein-coupled receptor 174	chr1	12296773	12321769	-0.19047619047619	0.468085106382979	21	25	1	0	-0.543478260869565
Group_1766_1	30003	zgc:92287	zgc:92287 [Source:ZFIN%3BAcc:ZDB-GENE-040718-350]	chr1	12358504	12364113	0.307692307692308	1	13	9	2	2	0.0909090909090909
Group_6327_0	30004	pm20d1.2	peptidase M20 domain containing 1%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-061013-637]	chr1	12367131	12378316	-1	0.384615384615385	4	8	1	0	-0.666666666666667
Group_23_39	3743	nfasc	neurofascin [Source:HGNC Symbol%3BAcc:HGNC:29866]	chr1	12448560	12459898	-0.324675324675325	0.702725067158768	11	34	3	7	-0.0555555555555556
Group_131_1	3750	slc16a7	solute carrier family 16%2C member 7 (monocarboxylic acid transporter 2) [Source:ZFIN%3BAcc:ZDB-GENE-051113-248]	chr1	12474493	12478096	0.0625	1	16	15	1	1	0.0161290322580645
Group_288_7	3742	fam19a4a	family with sequence similarity 19 (chemokine (C-C motif)-like)%2C member A4a [Source:ZFIN%3BAcc:ZDB-GENE-090313-310]	chr1	12621132	12625218	-0.25	1	1	5	1	4	-0.0333333333333334
Group_1780_0	3741	uba3	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol%3BAcc:HGNC:12470]	chr1	12631177	12637856	-1.5	0.473504273504274	2	20	1	4	-0.109090909090909
Group_1751_0	3749	arl6ip5b	ADP-ribosylation factor-like 6 interacting protein 5b [Source:ZFIN%3BAcc:ZDB-GENE-040718-223]	chr1	12638512	12642513	-1.66666666666667	0.333333333333333	3	8	1	0	-0.727272727272727
Group_488_2	30001	lmod3	leiomodin 3	chr1	12646750	12650355	0.244444444444444	1	18	17	4	5	0.0698412698412698
Group_1312_0	30002	frmd4bb	FERM domain containing 4Bb [Source:ZFIN%3BAcc:ZDB-GENE-100921-74]	chr1	12658286	12674550	0.576923076923077	0.455583099267608	13	22	2	8	0.171428571428571
Group_24_8	3737	htr2cl1	5-hydroxytryptamine (serotonin) receptor 2C%2C G protein-coupled-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-48]	chr1	12979779	13044325	0.694444444444444	0.614624505928854	9	11	1	4	0.25
Group_407_4	3745	dnd1	DND microRNA-mediated repression inhibitor 1 [Source:ZFIN%3BAcc:ZDB-GENE-030828-4]	chr1	13445010	13508390	0.740740740740741	1	27	7	1	0	-0.205882352941177
Group_352_9	6166	rasal2	RAS protein activator like 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-180]	chr1	13634947	13667261	0.480519480519481	0.690392017404401	7	20	2	11	0.105413105413105
Group_386_2	6188	ccnb3	cyclin B3%2C transcript variant X2	chr1	14026601	14034302	0.8	1	5	1	1	0	-0.166666666666667
Group_8159_0	6172	si:dkey-171c9.3	si:dkey-171c9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-372]	chr1	14051505	14052299	0.0909090909090909	1	11	10	3	3	0.0238095238095238
Group_5962_0	6173	tnfsf10l	tumor necrosis factor (ligand) superfamily%2C member 10 like [Source:ZFIN%3BAcc:ZDB-GENE-010801-1]	chr1	14063423	14150560	-1.33333333333333	1	3	7	1	1	-0.2
Group_679_1	6190	shroom4	shroom family member 4%2C transcript variant X1	chr1	14227025	14335635	0.113636363636364	0.821518541686165	44	36	13	12	0.03
Group_7763_0	6174	bmp15	bone morphogenetic protein 15	chr1	14343262	14345901	0.217391304347826	1	23	9	2	0	-0.28125
Group_1313_0	6191	hdac8	histone deacetylase 8 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2772]	chr1	14371025	14410146	-0.318181818181818	1	11	29	2	4	-0.0583333333333333
Group_3968_0	6178	nhsl2	NHS-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-130530-951]	chr1	14636865	14740524	-0.363636363636364	0.593788544204353	22	30	9	9	-0.0769230769230769
Group_1486_1	6179	arhgap6	Rho GTPase activating protein 6 [Source:ZFIN%3BAcc:ZDB-GENE-060616-298]	chr1	14826119	14860697	-0.333333333333333	1	6	16	1	2	-0.0606060606060606
Group_514_6	6180	irs4a	insulin receptor substrate 4a [Source:ZFIN%3BAcc:ZDB-GENE-120215-92]	chr1	14999892	15019916	-0.214285714285714	0.769631514051734	14	34	6	12	-0.0416666666666666
Group_8_13	6181	col4a6	collagen%2C type IV%2C alpha 6 [Source:ZFIN%3BAcc:ZDB-GENE-101001-2]	chr1	15210928	15275708	0.763513513513513	0.091930751944624	37	35	2	8	0.313888888888889
Group_2352_0	23146	atf6b	activating transcription factor 6 beta%2C transcript variant X1	chr1	15337501	15354907	0.666666666666667	0.639476341233849	8	16	1	6	0.19047619047619
Group_5945_0	23139	sf3b2	splicing factor 3b subunit 2	chr1	15659461	15668679	0.761363636363636	0.239890120430783	11	21	1	8	0.232638888888889
Group_610_2	23134	si:ch211-168d1.3	si:ch211-168d1.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-13]	chr1	16134302	16192060	0.428571428571429	0.696753969056527	14	10	4	5	0.138888888888889
Group_4385_0	23101	pfdn2	prefoldin subunit 2	chr1	16237883	16241623	-9	0.107142857142857	1	5	2	0	-0.833333333333333
Group_225_8	23131	clcn3	chloride voltage-gated channel 3%2C transcript variant X1	chr1	16267043	16291516	-3.33333333333333	0.405228758169935	3	13	1	1	-0.3125
Group_6057_0	23099	aadat	aminoadipate aminotransferase%2C transcript variant X1	chr1	16325172	16331891	0.5	0.472547597169157	10	8	5	8	0.170940170940171
Group_6059_0	23128	ino80b	INO80 complex subunit B%2C transcript variant X1	chr1	16332978	16339271	-4	0.086687306501548	6	10	3	0	-0.625
Group_4153_0	23098	intu	inturned planar cell polarity protein%2C transcript variant X1	chr1	16338013	16360640	0.333333333333333	0.565123201612515	14	14	8	12	0.1
Group_3716_0	23127	wdr19	WD repeat domain 19	chr1	16368409	16386247	-0.446428571428571	0.686980377489975	7	27	3	8	-0.0668449197860962
Group_6924_0	23126	trmt10b	tRNA methyltransferase 10B%2C transcript variant X2	chr1	16387368	16399432	0.666666666666667	0.344053005817712	9	3	3	3	0.25
Group_8157_0	23096	loc107377113		chr1	16418376	16419806	0.857142857142857	1	14	1	2	0	-0.0666666666666667
Group_8157_1	23095	loc107377054		chr1	16435845	16437668	-6.5	0.242424242424242	2	3	5	1	-0.433333333333333
Group_298_2	23124	loc107377055		chr1	16439805	16446598	-7.75	0.0837528604118993	8	10	7	1	-0.430555555555556
Group_235_2	23094	f13a1b	coagulation factor XIII%2C A1 polypeptide b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9634]	chr1	16506231	16518080	0.111111111111111	1	10	16	5	9	0.0274725274725275
Group_18_24	23121	si:dkey-185m8.2	si:dkey-185m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-160114-60]	chr1	16526947	16534964	0.0222222222222223	1	72	48	22	15	0.00540540540540535
Group_8387_0	23120	ankrd53	ankyrin repeat domain 53	chr1	16588831	16591942	-0.5	1	16	12	2	1	-0.0952380952380952
Group_2246_1	23117	ical1	islet cell autoantigen 1-like [Source:ZFIN%3BAcc:ZDB-GENE-030910-4]	chr1	16789430	16798196	0.523809523809524	0.660761389640108	7	10	2	6	0.161764705882353
Group_129_4	23087	bmpr2	bone morphogenetic protein receptor type II	chr1	16812526	16836675	0.450549450549451	0.697414876373037	13	25	2	7	0.119883040935673
Group_289_6	23116	dock9b	dedicator of cytokinesis 9b [Source:ZFIN%3BAcc:ZDB-GENE-090916-2]	chr1	16873575	16939669	0.790849673202614	0.154140948539016	17	32	1	9	0.246938775510204
Group_2773_0	23079	unknown		chr1	17318186	17353833	0.69047619047619	0.599555061179088	14	13	1	3	0.268518518518518
Group_373_6	23075	egfra	epidermal growth factor receptor a (erythroblastic leukemia viral (v-erb-b) oncogene homolog%2C avian) [Source:ZFIN%3BAcc:ZDB-GENE-030918-1]	chr1	17537206	17580782	0.538461538461538	0.449906562909659	6	18	2	13	0.116666666666667
Group_2414_1	23074	npc1	Niemann-Pick disease%2C type C1	chr1	17586032	17607300	0.507389162561576	0.339263002825733	29	20	5	7	0.175170068027211
Group_2551_1	23062	greb1l	growth regulation by estrogen in breast cancer-like%2C transcript variant X2	chr1	17807565	17839588	0.523809523809524	0.48225769170475	21	40	2	8	0.144262295081967
Group_2271_1	23058	kctd7	potassium channel tetramerization domain containing 7	chr1	18106494	18118707	0.642857142857143	0.569230769230769	7	5	1	2	0.25
Group_9019_0	23069	si:dkey-183i3.6	si:dkey-183i3.6 [Source:ZFIN%3BAcc:ZDB-GENE-141212-342]	chr1	18128542	18134007	0.5	1	6	3	1	0	-0.333333333333333
Group_4_69	23068	rab24	RAB24%2C member RAS oncogene family	chr1	18152259	18157861	0.666666666666667	1	3	1	1	1	0.25
Group_26_49	23053	fgfr4	fibroblast growth factor receptor 4	chr1	18280602	18294755	0.416666666666667	1	8	14	1	3	0.113636363636364
Group_1180_2	23044	znf346	zinc finger protein 346%2C transcript variant X1	chr1	18362280	18373389	0.222222222222222	1	9	7	4	4	0.0625
Group_167_4	23051	h2afy	H2A histone family%2C member Y [Source:ZFIN%3BAcc:ZDB-GENE-060421-4796]	chr1	18464609	18479646	-0.75	1	2	7	1	2	-0.111111111111111
Group_2328_0	23048	rnf14	ring finger protein 14	chr1	18651450	18659663	-0.428571428571429	1	7	10	2	2	-0.0882352941176471
Group_97_7	23039	fgf1b	fibroblast growth factor 1b [Source:ZFIN%3BAcc:ZDB-GENE-071004-7]	chr1	18811828	18814950	0	1	4	4	1	1	0
Group_638_2	1911	arhgap26	Rho GTPase activating protein 26%2C transcript variant X1	chr1	18814952	18929184	0.746031746031746	0.381993763250715	9	16	1	7	0.235
Group_4205_0	1910	grxcr2	glutaredoxin and cysteine rich domain containing 2	chr1	19401671	19525857	0	1	2	2	1	0	-0.5
Group_2213_0	1909	rbm27	RNA binding motif protein 27%2C transcript variant X1	chr1	19554975	19573756	0.342857142857143	1	10	23	2	7	0.0808080808080808
Group_397_6	23029	adad2	adenosine deaminase domain containing 2%2C transcript variant X3	chr1	20128386	20139654	0.636363636363636	0.33970751815743	22	4	6	3	0.17948717948718
Group_59_12	23021	adgrg4b	adhesion G protein-coupled receptor G4b [Source:ZFIN%3BAcc:ZDB-GENE-091204-201]	chr1	20142305	20149954	0.4	0.688733411072242	11	11	3	5	0.125
Group_202_10	23019	slc9a6b	solute carrier family 9%2C subfamily A (NHE6%2C cation proton antiporter 6)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-080226-2]	chr1	20177634	20192317	0.380952380952381	1	7	13	1	3	0.1
Group_290_5	23010	slc7a3a	solute carrier family 7 (cationic amino acid transporter%2C y+ system)%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-041114-206]	chr1	20227791	20234227	0.681818181818182	0.402560455192034	11	21	1	6	0.200892857142857
Group_4_50	22995	rab39b	RAB39B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16499]	chr1	20238569	20239975	-0.866666666666667	1	15	4	7	1	-0.0855263157894737
Group_4_88	23009	rab38c	RAB38c%2C member of RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-091118-91]	chr1	20244791	20248531	0.6	1	5	2	1	0	-0.285714285714286
Group_592_3	22994	rbm14a	RNA binding motif protein 14a [Source:ZFIN%3BAcc:ZDB-GENE-050522-496]	chr1	20293366	20297258	-6	0.313725490196078	2	14	1	1	-0.375
Group_610_1	23007	rin1a	Ras and Rab interactor 1a [Source:ZFIN%3BAcc:ZDB-GENE-091204-129]	chr1	20297892	20301652	-0.128205128205128	1	13	11	4	3	-0.0297619047619048
Group_92_22	22992	cd248	CD248 molecule	chr1	20320003	20323376	-0.470588235294118	0.717788734237969	17	20	5	4	-0.0960960960960961
Group_1384_0	22991	loc107386744		chr1	20356791	20390685	-0.0384615384615385	1	65	60	18	16	-0.00941176470588234
Group_105_10	23006	mcf2b	MCF.2 cell line derived transforming sequence b [Source:ZFIN%3BAcc:ZDB-GENE-091118-4]	chr1	20419961	20445453	-1.57142857142857	0.273815867727403	6	18	6	7	-0.211538461538462
Group_2_95	22989	f9b	coagulation factor IXb [Source:ZFIN%3BAcc:ZDB-GENE-060421-7346]	chr1	20448443	20457181	0.5	0.664241164241164	17	17	2	4	0.166666666666667
Group_442_5	22987	ablim3	actin binding LIM protein family member 3 [Source:HGNC Symbol%3BAcc:HGNC:29132]	chr1	20527754	20606199	0.266666666666667	1	10	11	2	3	0.0761904761904761
Group_24_20	23004	adrb2b	adrenoceptor beta 2%2C surface b [Source:ZFIN%3BAcc:ZDB-GENE-070410-32]	chr1	20626845	20637565	0.607142857142857	0.621385479509049	7	11	1	4	0.188888888888889
Group_2429_1	23002	il12bb	interleukin 12B%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7937]	chr1	20678719	20682307	-1.8	0.461538461538462	5	7	2	0	-0.583333333333333
Group_10_78	22998	cysltr3	cysteinyl leukotriene receptor 3 [Source:ZFIN%3BAcc:ZDB-GENE-131127-536]	chr1	20901606	20920562	0.666666666666667	0.327833519137867	16	4	4	3	0.228571428571429
Group_1385_0	30057	etnppl	ethanolamine-phosphate phospho-lyase	chr1	21013251	21025003	0.222222222222222	1	9	7	3	3	0.0625
Group_6808_0	4597	sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase%2C transcript variant X1	chr1	21153580	21177723	0.625	0.612616099071207	4	9	1	6	0.164835164835165
Group_68_20	19346	adamtsl1	ADAMTS like 1%2C transcript variant X1	chr1	21211116	21325765	-0.625	1	8	13	1	1	-0.119047619047619
Group_6650_0	32012	cdca9	cell division cycle associated 9 [Source:ZFIN%3BAcc:ZDB-GENE-090706-4]	chr1	21423028	21434446	0.4375	0.622079070354932	16	9	2	2	0.14
Group_854_3	19347	dennd4c	DENN/MADD domain containing 4C [Source:ZFIN%3BAcc:ZDB-GENE-120727-13]	chr1	21442494	21465722	0.529411764705882	0.27208438581329	19	38	4	17	0.142857142857143
Group_5212_0	19349	plaa	phospholipase A2 activating protein	chr1	21524789	21542084	-0.4	1	3	21	1	5	-0.0416666666666667
Group_626_2	19344	zdhhc21	zinc finger DHHC-type containing 21	chr1	21551578	21566857	0	1	7	7	1	1	0
Group_692_2	22373	myoz2a	myozenin 2a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1880]	chr1	21834196	21852482	0.285714285714286	1	7	5	1	0	-0.416666666666667
Group_612_2	22370	sec24d	SEC24 homolog D%2C COPII coat complex component%2C transcript variant X1	chr1	21895147	21909010	-0.75	0.531522369418796	16	28	7	7	-0.136363636363636
Group_999_1	22375	adgra3	adhesion G protein-coupled receptor A3	chr1	22256931	22329798	0.447368421052632	0.506542644083308	19	28	3	8	0.131528046421663
Group_452_4	22371	gba3	glucosidase%2C beta%2C acid 3 (gene/pseudogene) [Source:ZFIN%3BAcc:ZDB-GENE-050522-351]	chr1	22330973	22338501	-4	0.10230179028133	4	10	6	3	-0.380952380952381
Group_2293_1	22376	ppargc1a	PPARG coactivator 1 alpha%2C transcript variant X1	chr1	22583589	22623874	0.477272727272727	0.671272764424919	22	23	2	4	0.155555555555556
Group_59_0	2870	adgrl3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol%3BAcc:HGNC:20974]	chr1	23402411	23809927	0.383458646616541	0.5619285362942	14	41	4	19	0.0806324110671937
Group_364_7	2865	mpdz	multiple PDZ domain crumbs cell polarity complex component%2C transcript variant X1	chr1	23876132	23969197	-0.358024691358025	0.743486718268871	27	44	5	6	-0.0742637644046095
Group_751_0	2872	tyrp1a	tyrosinase-related protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-070718-2]	chr1	24028327	24033582	-1.75	0.3125	4	11	1	0	-0.733333333333333
Group_18_33	296	loc107377160		chr1	24262201	24266421	-0.185185185185185	1	18	8	8	3	-0.034965034965035
Group_394_8	30500	si:dkeyp-67a8.2	si:dkeyp-67a8.2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-664]	chr1	24293080	24293934	0.25	1	12	9	2	2	0.0714285714285714
Group_215_4	11737	arhgef11	Rho guanine nucleotide exchange factor 11%2C transcript variant X1	chr1	24317814	24353667	0.160714285714286	1	35	47	5	8	0.0422138836772983
Group_1104_3	11738	vangl2	VANGL planar cell polarity protein 2 [Source:HGNC Symbol%3BAcc:HGNC:15511]	chr1	24378576	24388745	-2.05555555555556	0.384541062801932	9	11	5	2	-0.264285714285714
Group_3483_0	16906	si:cabz01080528.1	si:cabz01080528.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-36]	chr1	25019701	25028270	0.28	1	10	24	3	10	0.0633484162895928
