OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_47_25	20334	sema4f	ssemaphorin 4F [Source:HGNC Symbol%3BAcc:HGNC:10734]	chr1	10567130	10683017	-0.720430107526882	0.694266322781103	31	40	4	3	-0.134808853118712
Group_1217_0	20335	dok1b	docking protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2063]	chr1	10843404	10870951	-1.22	0.310223980391736	25	37	6	4	-0.196774193548387
Group_507_2	20332	si:cabz01007807.1	si:cabz01007807.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-149]	chr1	10876802	10932734	0.154761904761905	1	112	71	4	3	0.0405932864949259
Group_105_8	26678	arhgef40	Rho guanine nucleotide exchange factor (GEF) 40 [Source:ZFIN%3BAcc:ZDB-GENE-110623-2]	chr1	11136239	11163058	0.326388888888889	1	72	97	2	4	0.0927021696252466
Group_5_27	26682	btr12	bloodthirsty-related gene family%2C member 12 [Source:ZFIN%3BAcc:ZDB-GENE-060929-548]	chr1	11300387	11315313	0.444444444444444	1	9	10	1	2	0.140350877192982
Group_5_30	26683	si:dkey-46i9.6	si:dkey-46i9.6 [Source:ZFIN%3BAcc:ZDB-GENE-160114-63]	chr1	11325158	11329765	-0.708333333333333	0.620382048048233	12	41	2	4	-0.106918238993711
Group_1040_3	26692	arfip1	ADP ribosylation factor interacting protein 1%2C transcript variant X1	chr1	11417092	11436273	-0.285714285714286	1	21	27	1	1	-0.0625
Group_5584_0	26686	fam193a	family with sequence similarity 193 member A%2C transcript variant X1	chr1	11442090	11463760	0.458333333333333	0.711761742602829	64	104	2	6	0.130952380952381
Group_6429_0	26693	tnip2	TNFAIP3 interacting protein 2	chr1	11477483	11481061	-1.23076923076923	0.540169133192389	13	29	1	1	-0.19047619047619
Group_115_11	26694	sfrp2	secreted frizzled-related protein 2	chr1	11489017	11492349	-1.33333333333333	0.466666666666667	6	7	2	0	-0.538461538461538
Group_393_1	5988	khnyn	KH and NYN domain containing [Source:HGNC Symbol%3BAcc:HGNC:20166]	chr1	11922072	11953440	0.5	1	55	55	1	2	0.166666666666667
Group_151_5	5989	loc107376988		chr1	11960348	12008577	-0.15	1	40	46	1	1	-0.0348837209302326
Group_1312_0	30002	frmd4bb	FERM domain containing 4Bb [Source:ZFIN%3BAcc:ZDB-GENE-100921-74]	chr1	12658286	12674550	-0.205128205128205	1	39	47	1	1	-0.0465116279069768
Group_584_4	3738	loc107376887		chr1	12921933	12967461	-0.571428571428571	1	7	22	1	2	-0.0919540229885057
Group_407_4	3745	dnd1	DND microRNA-mediated repression inhibitor 1 [Source:ZFIN%3BAcc:ZDB-GENE-030828-4]	chr1	13445010	13508390	0.155555555555556	1	45	19	2	0	-0.296875
Group_352_9	6166	rasal2	RAS protein activator like 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-180]	chr1	13634947	13667261	0.55	0.637702503681885	40	54	1	3	0.175531914893617
Group_4960_0	6168	smg7	SMG7 nonsense mediated mRNA decay factor%2C transcript variant X1	chr1	13673635	13685513	0.1875	1	32	52	2	4	0.0476190476190476
Group_386_2	6188	ccnb3	cyclin B3%2C transcript variant X2	chr1	14026601	14034302	-0.2	1	10	6	2	1	-0.0416666666666666
Group_8159_0	6172	si:dkey-171c9.3	si:dkey-171c9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-372]	chr1	14051505	14052299	-0.821428571428571	0.542957909343201	28	17	3	0	-0.377777777777778
Group_679_1	6190	shroom4	shroom family member 4%2C transcript variant X1	chr1	14227025	14335635	0.54531490015361	0.230523131100559	93	74	4	7	0.193249863908546
Group_5816_0	6176	rps4x	ribosomal protein S4%2C X-linked [Source:ZFIN%3BAcc:ZDB-GENE-040927-19]	chr1	14514807	14521194	-3	0.454545454545454	1	8	1	2	-0.222222222222222
Group_3968_0	6178	nhsl2	NHS-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-130530-951]	chr1	14636865	14740524	-0.301282051282051	0.779126791345988	39	58	7	8	-0.0646048109965636
Group_8_13	6181	col4a6	collagen%2C type IV%2C alpha 6 [Source:ZFIN%3BAcc:ZDB-GENE-101001-2]	chr1	15210928	15275708	-0.790322580645161	0.661749611653629	62	74	3	2	-0.144117647058824
Group_2352_0	23146	atf6b	activating transcription factor 6 beta%2C transcript variant X1	chr1	15337501	15354907	0.540740740740741	0.447247589797828	27	31	2	5	0.179802955665025
Group_4555_0	23143	loc107394437		chr1	15403000	15416720	-1.66666666666667	0.304347826086957	6	16	1	0	-0.727272727272727
Group_5943_0	23114	vps52	vacuolar protein sorting 52 homolog (S. cerevisiae) [Source:ZFIN%3BAcc:ZDB-GENE-010430-2]	chr1	15439331	15448345	-0.375	1	6	33	1	4	-0.0461538461538462
Group_1173_1	23138	pacs1a	phosphofurin acidic cluster sorting protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-050208-244]	chr1	15677684	15791352	-1	1	16	32	1	1	-0.166666666666667
Group_592_4	23106	rbm14b	RNA binding motif protein 14b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2455]	chr1	15879542	15890410	-0.291666666666667	1	6	31	1	4	-0.0378378378378378
Group_2544_1	23105	ccs	copper chaperone for superoxide dismutase%2C transcript variant X1	chr1	15892643	15905662	-4.14285714285714	0.102564102564103	7	18	2	0	-0.72
Group_610_2	23134	si:ch211-168d1.3	si:ch211-168d1.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-13]	chr1	16134302	16192060	-1.6984126984127	0.257335926993318	21	34	5	3	-0.243181818181818
Group_225_8	23131	clcn3	chloride voltage-gated channel 3%2C transcript variant X1	chr1	16267043	16291516	-5.66666666666667	0.273049645390071	6	40	1	1	-0.369565217391304
Group_6059_0	23128	ino80b	INO80 complex subunit B%2C transcript variant X1	chr1	16332978	16339271	-1.66666666666667	0.294117647058823	9	24	1	0	-0.727272727272727
Group_4153_0	23098	intu	inturned planar cell polarity protein%2C transcript variant X1	chr1	16338013	16360640	-0.1875	1	32	57	2	3	-0.0404494382022472
Group_3716_0	23127	wdr19	WD repeat domain 19	chr1	16368409	16386247	-3.95652173913043	0.214407766567625	23	57	2	1	-0.379166666666667
Group_8157_0	23096	loc107377113		chr1	16418376	16419806	0.857142857142857	0.276292335115864	28	4	1	1	0.375
Group_298_2	23124	loc107377055		chr1	16439805	16446598	-0.928571428571429	0.673593542065778	28	27	4	2	-0.157575757575758
Group_18_24	23121	si:dkey-185m8.2	si:dkey-185m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-160114-60]	chr1	16526947	16534964	0.171380471380471	0.610180747660621	165	107	23	18	0.0456420373027259
Group_2743_1	23093	cant1a	calcium activated nucleotidase 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2441]	chr1	16568319	16569714	-0.0769230769230769	1	13	14	2	2	-0.0185185185185185
Group_8387_0	23120	ankrd53	ankyrin repeat domain 53	chr1	16588831	16591942	0.837837837837838	0.124196376388077	37	18	1	3	0.422727272727273
Group_129_4	23087	bmpr2	bone morphogenetic protein receptor type II	chr1	16812526	16836675	0.554545454545455	0.494112152196934	22	49	2	10	0.143192488262911
Group_289_6	23116	dock9b	dedicator of cytokinesis 9b [Source:ZFIN%3BAcc:ZDB-GENE-090916-2]	chr1	16873575	16939669	-3.5	0.114444404056559	30	90	3	2	-0.35
Group_8964_0	23085	loc107377100		chr1	17088718	17094374	0.416666666666667	1	24	14	1	0	-0.368421052631579
Group_85_0	23066	mmp16b	matrix metallopeptidase 16b (membrane-inserted) [Source:ZFIN%3BAcc:ZDB-GENE-061009-22]	chr1	17499509	17525638	-0.785714285714286	1	14	25	1	1	-0.141025641025641
Group_373_6	23075	egfra	epidermal growth factor receptor a (erythroblastic leukemia viral (v-erb-b) oncogene homolog%2C avian) [Source:ZFIN%3BAcc:ZDB-GENE-030918-1]	chr1	17537206	17580782	0.466666666666667	1	21	56	1	5	0.106060606060606
Group_2414_1	23074	npc1	Niemann-Pick disease%2C type C1	chr1	17586032	17607300	0.176470588235294	1	51	70	3	5	0.0464876033057851
Group_1453_0	23065	cables1	Cdk5 and Abl enzyme substrate 1	chr1	17614781	17649803	-2.6	0.54349276974416	10	18	2	1	-0.309523809523809
Group_2626_1	23073	abhd3	abhydrolase domain containing 3	chr1	17781105	17803236	-3.33333333333333	0.405228758169935	3	13	1	1	-0.3125
Group_9019_0	23069	si:dkey-183i3.6	si:dkey-183i3.6 [Source:ZFIN%3BAcc:ZDB-GENE-141212-342]	chr1	18128542	18134007	0	1	2	2	1	0	-0.5
Group_26_49	23053	fgfr4	fibroblast growth factor receptor 4	chr1	18280602	18294755	-0.05	1	20	42	1	2	-0.010752688172043
Group_2328_0	23048	rnf14	ring finger protein 14	chr1	18651450	18659663	-1.625	0.503225806451613	8	21	1	1	-0.224137931034483
Group_2896_1	23036	yipf5	Yip1 domain family member 5	chr1	19069561	19075247	0.142857142857143	1	7	6	1	1	0.0384615384615384
Group_2213_0	1909	rbm27	RNA binding motif protein 27%2C transcript variant X1	chr1	19554975	19573756	-6.70833333333333	0.0132881231671554	24	37	5	0	-0.60655737704918
Group_397_6	23029	adad2	adenosine deaminase domain containing 2%2C transcript variant X3	chr1	20128386	20139654	-1.5	0.291156392576584	48	30	4	0	-0.384615384615385
Group_59_12	23021	adgrg4b	adhesion G protein-coupled receptor G4b [Source:ZFIN%3BAcc:ZDB-GENE-091204-201]	chr1	20142305	20149954	-2.11111111111111	0.168439716312057	18	28	2	0	-0.608695652173913
Group_202_10	23019	slc9a6b	solute carrier family 9%2C subfamily A (NHE6%2C cation proton antiporter 6)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-080226-2]	chr1	20177634	20192317	-1.71428571428571	0.482180293501048	14	38	1	1	-0.230769230769231
Group_4_50	22995	rab39b	RAB39B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16499]	chr1	20238569	20239975	-0.636363636363636	1	11	9	2	1	-0.116666666666667
Group_610_1	23007	rin1a	Ras and Rab interactor 1a [Source:ZFIN%3BAcc:ZDB-GENE-091204-129]	chr1	20297892	20301652	-2.52941176470588	0.230769230769231	17	20	3	0	-0.540540540540541
Group_4373_0	22993	dpp3	dipeptidyl peptidase 3%2C transcript variant X2	chr1	20301800	20308708	-4.42857142857143	0.199733180865256	14	38	2	1	-0.397435897435897
Group_92_22	22992	cd248	CD248 molecule	chr1	20320003	20323376	-0.21875	0.458333333333333	32	39	1	0	-0.549295774647887
Group_1384_0	22991	loc107386744		chr1	20356791	20390685	-0.311111111111111	0.56051803458081	180	118	20	10	-0.0626398210290827
Group_105_10	23006	mcf2b	MCF.2 cell line derived transforming sequence b [Source:ZFIN%3BAcc:ZDB-GENE-091118-4]	chr1	20419961	20445453	-1.4	0.367618230825778	15	36	3	3	-0.205882352941176
Group_442_5	22987	ablim3	actin binding LIM protein family member 3 [Source:HGNC Symbol%3BAcc:HGNC:29132]	chr1	20527754	20606199	-0.875	1	16	15	2	1	-0.150537634408602
Group_2429_1	23002	il12bb	interleukin 12B%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7937]	chr1	20678719	20682307	0.0555555555555556	1	18	17	1	0	-0.485714285714286
Group_10_78	22998	cysltr3	cysteinyl leukotriene receptor 3 [Source:ZFIN%3BAcc:ZDB-GENE-131127-536]	chr1	20901606	20920562	-6.125	0.115366279993644	8	19	3	1	-0.453703703703704
Group_6650_0	32012	cdca9	cell division cycle associated 9 [Source:ZFIN%3BAcc:ZDB-GENE-090706-4]	chr1	21423028	21434446	0.1	1	20	18	1	0	-0.473684210526316
Group_854_3	19347	dennd4c	DENN/MADD domain containing 4C [Source:ZFIN%3BAcc:ZDB-GENE-120727-13]	chr1	21442494	21465722	-0.513513513513514	0.503471892656558	37	84	4	6	-0.0942148760330579
Group_5212_0	19349	plaa	phospholipase A2 activating protein	chr1	21524789	21542084	-0.194444444444444	1	18	43	1	2	-0.0382513661202186
Group_654_1	19345	nfib	nuclear factor I/B%2C transcript variant X1	chr1	21590134	21658353	-1.8	0.5	5	14	1	1	-0.236842105263158
Group_997_3	22372	usp53	ubiquitin specific peptidase 53 [Source:HGNC Symbol%3BAcc:HGNC:29255]	chr1	21755712	21810633	0.705555555555555	0.3773063200095	45	53	1	4	0.259183673469388
Group_692_2	22373	myoz2a	myozenin 2a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1880]	chr1	21834196	21852482	0.0769230769230769	1	13	12	1	0	-0.48
Group_612_2	22370	sec24d	SEC24 homolog D%2C COPII coat complex component%2C transcript variant X1	chr1	21895147	21909010	-1.83870967741935	0.0657801842871654	31	64	11	8	-0.252631578947368
Group_999_1	22375	adgra3	adhesion G protein-coupled receptor A3	chr1	22256931	22329798	0.638888888888889	0.646669591942065	45	65	1	4	0.209090909090909
Group_182_3	2869	loc107377411		chr1	22986852	23302404	0.455813953488372	0.541365143148829	43	78	3	10	0.124602670057215
Group_59_0	2870	adgrl3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol%3BAcc:HGNC:20974]	chr1	23402411	23809927	0.44	1	30	84	1	5	0.0964912280701754
Group_364_7	2865	mpdz	multiple PDZ domain crumbs cell polarity complex component%2C transcript variant X1	chr1	23876132	23969197	0.473684210526316	0.526005526418621	57	80	3	8	0.143331121433311
Group_18_33	296	loc107377160		chr1	24262201	24266421	0.315789473684211	1	38	26	1	0	-0.40625
Group_394_8	30500	si:dkeyp-67a8.2	si:dkeyp-67a8.2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-664]	chr1	24293080	24293934	0.815789473684211	0.16988416988417	19	14	1	4	0.375757575757576
Group_215_4	11737	arhgef11	Rho guanine nucleotide exchange factor 11%2C transcript variant X1	chr1	24317814	24353667	0	1	48	84	4	7	0
Group_1104_3	11738	vangl2	VANGL planar cell polarity protein 2 [Source:HGNC Symbol%3BAcc:HGNC:15511]	chr1	24378576	24388745	0.30952380952381	1	14	29	1	3	0.0755813953488372
Group_3483_0	16906	si:cabz01080528.1	si:cabz01080528.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-36]	chr1	25019701	25028270	-1.38461538461538	0.303370786516854	26	62	1	0	-0.704545454545455
Group_3081_1	16908	dctn6	dynactin subunit 6 [Source:HGNC Symbol%3BAcc:HGNC:16964]	chr1	25222186	25224917	-0.285714285714286	0.470588235294118	7	9	1	0	-0.5625
Group_1551_2	16909	dmrta1	DMRT like family A1	chr1	25370778	25372355	0.0714285714285714	1	14	26	1	2	0.0166666666666667
Group_782_1	27174	loc107377203		chr1	26007825	26065400	-4.82352941176471	0.137880986937591	17	33	3	1	-0.41
Group_84_19	27175	obsl1a	obscurin-like 1a [Source:ZFIN%3BAcc:ZDB-GENE-060503-649]	chr1	26284878	26317461	-1.53333333333333	0.16026327569619	81	114	9	5	-0.227472527472527
Group_84_13	27192	spega	SPEG complex locus a [Source:ZFIN%3BAcc:ZDB-GENE-030131-3230]	chr1	26359949	26398304	-2.1875	0.361165760902191	144	153	3	1	-0.265151515151515
Group_7505_0	27183	inha	inhibin alpha	chr1	26433513	26435664	0.5	1	19	19	1	2	0.166666666666667
Group_4074_0	27196	stk11ip	serine/threonine kinase 11 interacting protein	chr1	26461955	26505402	-0.3	1	50	65	1	1	-0.0652173913043478
Group_430_1	27198	tns1a	tensin 1a [Source:ZFIN%3BAcc:ZDB-GENE-120215-32]	chr1	26628100	26679395	0.320588235294118	0.725142885877451	68	77	3	5	0.0939655172413793
Group_373_0	1540	erbb4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol%3BAcc:HGNC:3432]	chr1	27117625	27643574	0.583333333333333	0.650634644699792	42	70	1	4	0.175
Group_1850_0	29935	lancl1	LanC like 1%2C transcript variant X1	chr1	28308078	28314248	-0.625	1	16	26	1	1	-0.119047619047619
Group_3645_0	2636	unc80	unc-80 homolog%2C NALCN activator%2C transcript variant X1	chr1	28445337	28532669	-1.7037037037037	0.102772011101826	54	146	6	6	-0.23
Group_3316_1	29931	nckap5	NCK associated protein 5 [Source:HGNC Symbol%3BAcc:HGNC:29847]	chr1	28651063	28824327	-0.0729166666666667	0.485	96	103	1	0	-0.517587939698492
Group_1038_1	2630	slain1	SLAIN motif family member 1 [Source:HGNC Symbol%3BAcc:HGNC:26387]	chr1	29581111	29599536	0	1	28	28	1	1	0
Group_2932_1	2629	jagn1b	jagunal homolog 1b [Source:ZFIN%3BAcc:ZDB-GENE-040801-103]	chr1	29602517	29603217	-1.6	0.315789473684211	5	13	1	0	-0.722222222222222
Group_5827_0	2628	wbp4	WW domain binding protein 4	chr1	29652057	29654658	-1.02941176470588	1	34	23	3	1	-0.153508771929825
Group_8676_0	2627	ccdc122	coiled-coil domain containing 122%2C transcript variant X1	chr1	29660206	29663687	0.266666666666667	1	15	11	1	1	0.0769230769230769
Group_2357_0	2617	tsc22d1	TSC22 domain family member 1%2C transcript variant X1	chr1	29697999	29723352	0.185185185185185	1	36	44	2	3	0.05
Group_6042_0	2621	gba2	glucosylceramidase beta 2%2C transcript variant X2	chr1	29877935	29904799	-6.75	0.0193877551020408	16	31	4	0	-0.659574468085106
Group_571_3	4308	si:ch211-212k18.5	si:ch211-212k18.5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-379]	chr1	30219032	30224936	0.724137931034483	0.424218999272689	58	96	1	6	0.233766233766234
Group_2258_1	4313	dnajc3b	DnaJ (Hsp40) homolog%2C subfamily C%2C member 3b [Source:ZFIN%3BAcc:ZDB-GENE-000831-4]	chr1	30346015	30355931	-0.111111111111111	1	18	30	2	3	-0.025
Group_43_34	4312	chd3	chromodomain helicase DNA binding protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-121031-4]	chr1	30359686	30419669	0.111111111111111	1	21	112	1	6	0.0150375939849624
Group_5374_0	24696	haus3	HAUS augmin like complex subunit 3	chr1	31165805	31173357	0.775641025641026	0.304470061773433	52	35	1	3	0.347701149425287
Group_101_9	24697	svep1	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain containing 1%2C transcript variant X1	chr1	31196859	31341048	-0.533498759305211	0.349533495358299	93	206	9	13	-0.0980541197932502
Group_2350_0	24680	gmpr2	guanosine monophosphate reductase 2%2C transcript variant X2	chr1	31418968	31426998	-10.5	0.213675213675214	1	23	1	2	-0.291666666666667
Group_1894_0	24699	cideb	cell death-inducing DFFA-like effector b [Source:ZFIN%3BAcc:ZDB-GENE-080514-2]	chr1	31434883	31446773	0.785365853658537	0.0343664572815527	82	22	4	5	0.344017094017094
Group_3691_0	24700	dhrs4	dehydrogenase/reductase (SDR family) member 4 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1498]	chr1	31456051	31459811	-3.25	0.395256916996047	4	17	1	1	-0.30952380952381
Group_6896_0	24683	efs	embryonal Fyn-associated substrate [Source:HGNC Symbol%3BAcc:HGNC:16898]	chr1	31461928	31468999	-0.151515151515152	1	33	57	2	3	-0.0333333333333334
Group_2727_0	24684	acin1b	apoptotic chromatin condensation inducer 1b [Source:ZFIN%3BAcc:ZDB-GENE-030826-12]	chr1	31470803	31519115	0.268518518518518	1	54	79	2	4	0.0726817042606516
Group_85_28	24702	mmp14a	matrix metallopeptidase 14a (membrane-inserted) [Source:ZFIN%3BAcc:ZDB-GENE-030901-1]	chr1	31562139	31580218	-1.36363636363636	0.526315789473684	11	26	1	1	-0.202702702702703
Group_1553_1	24686	lrp10	LDL receptor related protein 10	chr1	31607660	31615128	0.075	1	40	37	1	1	0.0194805194805194
Group_1241_4	23993	il4i1	interleukin 4 induced 1 [Source:HGNC Symbol%3BAcc:HGNC:19094]	chr1	33007734	33014475	-0.263888888888889	0.769353015920448	12	26	7	12	-0.0526315789473684
Group_2671_1	23985	metap2a	methionyl aminopeptidase 2a [Source:ZFIN%3BAcc:ZDB-GENE-061013-5]	chr1	33121769	33139525	0.25	0.73441603390554	16	18	4	6	0.0705882352941176
Group_781_0	29889	dvl2	dishevelled segment polarity protein 2 [Source:ZFIN%3BAcc:ZDB-GENE-041118-20]	chr1	33630936	33680196	-5.42857142857143	0.276729559748428	7	45	1	1	-0.365384615384615
Group_8013_0	29882	si:ch73-335l21.4	si:ch73-335l21.4 [Source:ZFIN%3BAcc:ZDB-GENE-160728-105]	chr1	33702343	33705482	0.666666666666667	1	3	1	1	0	-0.25
Group_1786_2	29892	zgc:114045	zgc:114045 [Source:ZFIN%3BAcc:ZDB-GENE-050913-119]	chr1	33798829	33833261	-3.125	0.312856249441615	16	22	3	1	-0.328947368421053
