OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_407_3	17821	rbm46	RNA binding motif protein 46	chr1	2920023	2942032	0.214285714285714	1	7	22	1	4	0.0413793103448276
Group_73_8	17819	npy2rl	neuropeptide Y receptor Y2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-111115-4]	chr1	3047301	3053481	-0.444444444444444	1	3	13	1	3	-0.0625
Group_157_2	9905	slc4a11	solute carrier family 4%2C sodium borate transporter%2C member 11 [Source:ZFIN%3BAcc:ZDB-GENE-090313-183]	chr1	3698351	3865632	-7.30769230769231	0.00514565933125958	13	36	9	3	-0.48469387755102
Group_2663_0	9903	hacd1	3-hydroxyacyl-CoA dehydratase 1	chr1	3910103	3928509	-1	1	1	2	1	0	-0.666666666666667
Group_3109_1	9910	tmem236	transmembrane protein 236	chr1	3933214	3936958	-2.85714285714286	0.132890365448505	14	27	2	0	-0.658536585365854
Group_32_17	9908	fga	fibrinogen alpha chain	chr1	4141000	4145333	0.735294117647059	0.0997962552131583	17	15	3	10	0.300480769230769
Group_32_10	9902	fgb	fibrinogen beta chain	chr1	4159110	4165368	0.558823529411765	0.333209596436526	17	25	3	10	0.173992673992674
Group_634_3	9906	trim2b	tripartite motif containing 2b [Source:ZFIN%3BAcc:ZDB-GENE-090312-70]	chr1	4297731	4304065	0.134615384615385	1	13	30	3	8	0.0295983086680761
Group_877_1	10959	zgc:92360	zgc:92360 [Source:ZFIN%3BAcc:ZDB-GENE-040718-470]	chr1	4501490	4512923	0.0476190476190477	1	7	20	1	3	0.00925925925925924
Group_3_90	10960	si:ch73-379f7.4	si:ch73-379f7.4 [Source:ZFIN%3BAcc:ZDB-GENE-120215-247]	chr1	4516830	4517885	0.35	1	8	13	2	5	0.0952380952380952
Group_1160_2	10967	lgals2b	lectin%2C galactoside-binding%2C soluble%2C 2b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1590]	chr1	4518905	4520484	0.4	1	5	6	2	4	0.121212121212121
Group_1056_3	10961	gtpbp1	GTP binding protein 1 [Source:HGNC Symbol%3BAcc:HGNC:4669]	chr1	4522678	4533793	0.816568047337278	0.0352067795221285	26	31	2	13	0.32280701754386
Group_273_4	30464	si:ch73-106g13.1	si:ch73-106g13.1 [Source:ZFIN%3BAcc:ZDB-GENE-110408-58]	chr1	5256149	5261156	-0.0416666666666667	1	20	25	5	6	-0.0101010101010101
Group_1040_2	10999	arfip1	ADP-ribosylation factor interacting protein 1 (arfaptin 1) [Source:ZFIN%3BAcc:ZDB-GENE-040426-2690]	chr1	5321537	5335968	-0.928571428571429	0.652893628755772	14	27	3	3	-0.158536585365854
Group_1097_2	10976	loc107376814		chr1	5339139	5356606	-0.0249999999999999	1	36	41	9	10	-0.00615174299384824
Group_2477_1	10979	ifi30	interferon%2C gamma-inducible protein 30 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8447]	chr1	5491167	5501512	0.75	0.33780529755762	7	7	1	4	0.3
Group_2894_0	10982	si:ch211-149b19.3	si:ch211-149b19.3 [Source:ZFIN%3BAcc:ZDB-GENE-110411-37]	chr1	5736581	5745414	0.0555555555555556	1	12	17	4	6	0.0137931034482758
Group_317_3	10983	abcg2a	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-050517-35]	chr1	5761153	5782276	0.575	0.444726482120973	8	17	2	10	0.153333333333333
Group_12_47	10985	tec	tec protein tyrosine kinase	chr1	5863471	5900813	0.261538461538461	0.730642324178498	26	24	4	5	0.0755555555555556
Group_67_27	1593	fbxw7	F-box and WD repeat domain containing 7 [Source:HGNC Symbol%3BAcc:HGNC:16712]	chr1	6104196	6113074	-1.4	0.361685475665832	5	28	3	7	-0.148484848484848
Group_2757_1	11005	otud4	OTU deubiquitinase 4	chr1	6188106	6207119	-0.641025641025641	0.684261974584555	13	16	4	3	-0.123152709359606
Group_377_5	30462	ednrab	endothelin receptor type Ab [Source:ZFIN%3BAcc:ZDB-GENE-040426-2364]	chr1	6265968	6271593	0.0142857142857142	1	14	23	6	10	0.0033783783783784
Group_2107_0	11010	ifitm5	interferon induced transmembrane protein 5 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8970]	chr1	6571273	6574867	0	1	3	6	1	2	0
Group_2384_1	30466	glg1	golgi glycoprotein 1	chr1	6758866	6792012	0.137254901960784	1	34	44	2	3	0.0358974358974359
Group_4268_0	30465	rfwd3	ring finger and WD repeat domain 3	chr1	6801480	6829760	-1.14492753623188	0.427036641464568	23	37	4	3	-0.188095238095238
Group_306_3	5762	trpc5a	transient receptor potential cation channel%2C subfamily C%2C member 5a [Source:ZFIN%3BAcc:ZDB-GENE-040812-1]	chr1	7007555	7128529	0.12280701754386	1	15	50	5	19	0.0224358974358974
Group_1329_1	5113	loc107376899		chr1	7797211	7810493	-0.30625	0.512903754088876	128	57	44	15	-0.0538708199725149
Group_6995_0	5114	pih1d1	PIH1 domain containing 1	chr1	7900472	7901426	0.615384615384615	1	13	5	1	0	-0.277777777777778
Group_339_2	5115	dysf	dysferlin%2C transcript variant X1	chr1	7984480	8096182	-0.290849673202614	0.486642866835735	36	79	20	34	-0.0573268921095008
Group_4734_0	5116	tkfc	triokinase and FMN cyclase	chr1	8562457	8571153	-0.6875	0.413655443883297	10	27	10	16	-0.114345114345114
Group_2093_0	15035	gigyf1	GRB10 interacting GYF protein 1%2C transcript variant X1	chr1	8828637	8841817	0.223214285714286	1	16	29	3	7	0.0555555555555556
Group_4563_0	15036	wrap53	WD repeat containing%2C antisense to TP53	chr1	8851629	8863103	-0.565217391304348	0.729726141607677	23	24	6	4	-0.11063829787234
Group_923_2	15037	efnb3a	ephrin-B3a [Source:ZFIN%3BAcc:ZDB-GENE-100316-1]	chr1	8903454	9014288	-0.05	1	4	21	1	5	-0.00666666666666665
Group_106_1	15040	cabp4	calcium binding protein 4 [Source:HGNC Symbol%3BAcc:HGNC:1386]	chr1	9917159	9920881	0.4	1	3	9	1	5	0.0833333333333333
Group_2151_1	15050	tdrd7	tudor domain containing 7 [Source:HGNC Symbol%3BAcc:HGNC:30831]	chr1	9923651	9956098	0.230769230769231	0.544291556949681	39	38	15	19	0.0653170359052712
Group_1941_0	15041	dctn1a	dynactin 1a [Source:ZFIN%3BAcc:ZDB-GENE-070117-2205]	chr1	9962813	9979669	0.458646616541353	0.330049118913986	35	72	5	19	0.118769470404984
Group_2543_1	1484	rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-394]	chr1	9987603	10007177	-0.0544662309368191	1	51	44	11	9	-0.0131578947368421
Group_5_44	15052	ct573322.1	unknown	chr1	10017841	10024791	-0.111111111111111	1	18	20	7	7	-0.0263157894736842
Group_5_19	15043	zgc:92594	zgc:92594 [Source:ZFIN%3BAcc:ZDB-GENE-040718-482]	chr1	10295543	10308284	0.705882352941176	0.127093571738468	51	25	3	5	0.296052631578947
Group_6173_0	15044	mrpl48	mitochondrial ribosomal protein L48	chr1	10309942	10321394	0.5	1	15	15	1	2	0.166666666666667
Group_4566_0	15059	amfr	autocrine motility factor receptor%2C E3 ubiquitin protein ligase%2C transcript variant X2	chr1	10489201	10515278	0.223214285714286	1	14	29	3	8	0.0528541226215645
Group_47_25	20334	sema4f	ssemaphorin 4F [Source:HGNC Symbol%3BAcc:HGNC:10734]	chr1	10567130	10683017	-0.585714285714286	0.578225465340182	30	37	9	7	-0.114738805970149
Group_1217_0	20335	dok1b	docking protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2063]	chr1	10843404	10870951	0.075	1	25	37	5	8	0.0186104218362282
Group_507_2	20332	si:cabz01007807.1	si:cabz01007807.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-149]	chr1	10876802	10932734	-0.314285714285714	0.563887776608313	105	66	23	11	-0.0624355005159959
Group_105_8	26678	arhgef40	Rho guanine nucleotide exchange factor (GEF) 40 [Source:ZFIN%3BAcc:ZDB-GENE-110623-2]	chr1	11136239	11163058	-0.155944055944056	0.724507343530903	65	87	19	22	-0.0357830551989731
Group_5_27	26682	btr12	bloodthirsty-related gene family%2C member 12 [Source:ZFIN%3BAcc:ZDB-GENE-060929-548]	chr1	11300387	11315313	-0.714285714285714	0.666846143491722	7	9	4	3	-0.133928571428571
Group_5_30	26683	si:dkey-46i9.6	si:dkey-46i9.6 [Source:ZFIN%3BAcc:ZDB-GENE-160114-63]	chr1	11325158	11329765	-1.72727272727273	0.0857109318886875	12	40	9	11	-0.219230769230769
Group_1040_3	26692	arfip1	ADP ribosylation factor interacting protein 1%2C transcript variant X1	chr1	11417092	11436273	0.1	1	20	27	2	3	0.025531914893617
Group_5584_0	26686	fam193a	family with sequence similarity 193 member A%2C transcript variant X1	chr1	11442090	11463760	0.771889400921659	0.260494744886274	62	99	1	7	0.260093167701863
Group_67_19	31448	plrg1	pleiotropic regulator 1	chr1	11597093	11610013	-3.6	0.297239346019834	15	23	3	1	-0.355263157894737
Group_5_45	5987	loc107395471		chr1	11858950	11900653	-0.428571428571429	1	7	5	2	1	-0.0833333333333333
Group_3398_0	6000	ripk3	receptor-interacting serine-threonine kinase 3 [Source:ZFIN%3BAcc:ZDB-GENE-071115-4]	chr1	11903221	11917168	-0.107692307692308	1	26	18	8	5	-0.0244755244755245
Group_393_1	5988	khnyn	KH and NYN domain containing [Source:HGNC Symbol%3BAcc:HGNC:20166]	chr1	11922072	11953440	-0.0263157894736843	1	57	52	9	8	-0.00647598488936862
Group_151_5	5989	loc107376988		chr1	11960348	12008577	-0.125	0.821817939322712	32	42	12	14	-0.0291060291060291
Group_148_3	5992	slc12a6	solute carrier family 12 member 6	chr1	12041296	12070665	-0.00549450549450547	1	13	61	3	14	-0.000794912559618444
Group_10_16	821	gpr174	G protein-coupled receptor 174	chr1	12296773	12321769	-2	0.617619493908154	48	48	3	1	-0.25
Group_1766_1	30003	zgc:92287	zgc:92287 [Source:ZFIN%3BAcc:ZDB-GENE-040718-350]	chr1	12358504	12364113	0.388888888888889	0.62989222915485	27	11	3	2	0.110526315789474
Group_6327_0	30004	pm20d1.2	peptidase M20 domain containing 1%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-061013-637]	chr1	12367131	12378316	-2.81818181818182	0.188491897470226	11	21	4	2	-0.322916666666667
Group_23_39	3743	nfasc	neurofascin [Source:HGNC Symbol%3BAcc:HGNC:29866]	chr1	12448560	12459898	0.237012987012987	0.781867535675761	22	47	5	14	0.0556826849733028
Group_1780_0	3741	uba3	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol%3BAcc:HGNC:12470]	chr1	12631177	12637856	-2.125	0.268371571502501	4	25	2	4	-0.195402298850575
Group_1751_0	3749	arl6ip5b	ADP-ribosylation factor-like 6 interacting protein 5b [Source:ZFIN%3BAcc:ZDB-GENE-040718-223]	chr1	12638512	12642513	-0.8	0.4	5	9	1	0	-0.642857142857143
Group_1312_0	30002	frmd4bb	FERM domain containing 4Bb [Source:ZFIN%3BAcc:ZDB-GENE-100921-74]	chr1	12658286	12674550	0.627980922098569	0.0915116918036609	37	39	6	17	0.225972540045767
Group_544_0	3748	mitf	melanogenesis associated transcription factor [Source:HGNC Symbol%3BAcc:HGNC:7105]	chr1	12714678	12749667	0.441176470588235	1	17	19	1	2	0.138888888888889
Group_584_4	3738	loc107376887		chr1	12921933	12967461	-4.5	0.110956618464961	6	22	3	2	-0.385714285714286
Group_24_8	3737	htr2cl1	5-hydroxytryptamine (serotonin) receptor 2C%2C G protein-coupled-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-48]	chr1	12979779	13044325	0.25	0.741494792483798	16	21	4	7	0.0687960687960688
Group_407_4	3745	dnd1	DND microRNA-mediated repression inhibitor 1 [Source:ZFIN%3BAcc:ZDB-GENE-030828-4]	chr1	13445010	13508390	0.577777777777778	1	45	19	1	0	-0.296875
Group_352_9	6166	rasal2	RAS protein activator like 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-180]	chr1	13634947	13667261	0.509259259259259	0.234244976812297	36	53	6	18	0.154494382022472
Group_4960_0	6168	smg7	SMG7 nonsense mediated mRNA decay factor%2C transcript variant X1	chr1	13673635	13685513	-0.4	0.760158350080997	30	49	6	7	-0.0817916260954236
Group_386_2	6188	ccnb3	cyclin B3%2C transcript variant X2	chr1	14026601	14034302	0.6	1	10	4	1	1	0.214285714285714
Group_8159_0	6172	si:dkey-171c9.3	si:dkey-171c9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-372]	chr1	14051505	14052299	-0.0416666666666667	1	24	15	5	3	-0.00961538461538458
Group_225_9	6189	clcn5a	chloride channel%2C voltage-sensitive 5a [Source:ZFIN%3BAcc:ZDB-GENE-091113-15]	chr1	14169450	14221106	0.424242424242424	1	6	38	1	11	0.053030303030303
Group_679_1	6190	shroom4	shroom family member 4%2C transcript variant X1	chr1	14227025	14335635	-0.0185950413223142	1	88	68	29	22	-0.00452488687782804
Group_7763_0	6174	bmp15	bone morphogenetic protein 15	chr1	14343262	14345901	0.3	0.723711242827119	24	21	4	5	0.0888888888888889
Group_1313_0	6191	hdac8	histone deacetylase 8 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2772]	chr1	14371025	14410146	0.0877192982456141	1	19	52	3	9	0.0176056338028169
Group_3968_0	6178	nhsl2	NHS-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-130530-951]	chr1	14636865	14740524	-0.945054945054945	0.150295032412344	39	59	18	14	-0.164540816326531
Group_1486_1	6179	arhgap6	Rho GTPase activating protein 6 [Source:ZFIN%3BAcc:ZDB-GENE-060616-298]	chr1	14826119	14860697	0.194444444444444	1	12	29	2	6	0.0426829268292683
Group_8_13	6181	col4a6	collagen%2C type IV%2C alpha 6 [Source:ZFIN%3BAcc:ZDB-GENE-101001-2]	chr1	15210928	15275708	0.372881355932203	0.477397151533809	59	74	7	14	0.110275689223058
Group_2352_0	23146	atf6b	activating transcription factor 6 beta%2C transcript variant X1	chr1	15337501	15354907	0.565	0.325750977002358	25	29	3	8	0.19023569023569
Group_4555_0	23143	loc107394437		chr1	15403000	15416720	-1.14285714285714	0.46175702471345	6	15	6	7	-0.175824175824176
Group_5943_0	23114	vps52	vacuolar protein sorting 52 homolog (S. cerevisiae) [Source:ZFIN%3BAcc:ZDB-GENE-010430-2]	chr1	15439331	15448345	-0.291666666666667	0.706169501174126	6	31	3	12	-0.0378378378378378
Group_3029_0	23113	ring1	ring finger protein 1	chr1	15455390	15458382	0.84375	0.192500680097934	8	10	1	8	0.333333333333333
Group_5945_0	23139	sf3b2	splicing factor 3b subunit 2	chr1	15659461	15668679	0.744360902255639	0.12017608087118	14	34	2	19	0.196428571428571
Group_1173_1	23138	pacs1a	phosphofurin acidic cluster sorting protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-050208-244]	chr1	15677684	15791352	-0.180952380952381	1	15	31	4	7	-0.0375494071146245
Group_2544_1	23105	ccs	copper chaperone for superoxide dismutase%2C transcript variant X1	chr1	15892643	15905662	-12.3333333333333	0.00572277963582312	6	16	5	0	-0.727272727272727
Group_610_2	23134	si:ch211-168d1.3	si:ch211-168d1.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-13]	chr1	16134302	16192060	0.132231404958678	1	22	30	7	11	0.0341880341880342
Group_4385_0	23101	pfdn2	prefoldin subunit 2	chr1	16237883	16241623	-0.333333333333333	1	6	8	2	2	-0.0714285714285715
Group_2517_1	23133	nit1	nitrilase 1	chr1	16242864	16250803	0.887755102040816	0.0463393669734048	14	11	1	7	0.435
Group_225_8	23131	clcn3	chloride voltage-gated channel 3%2C transcript variant X1	chr1	16267043	16291516	-0.644444444444444	0.625648806290882	5	37	2	9	-0.0627705627705628
Group_6057_0	23099	aadat	aminoadipate aminotransferase%2C transcript variant X1	chr1	16325172	16331891	-0.523809523809524	0.540142519775149	7	16	8	12	-0.0956521739130435
Group_6059_0	23128	ino80b	INO80 complex subunit B%2C transcript variant X1	chr1	16332978	16339271	-0.111111111111111	1	9	20	4	8	-0.0229885057471264
Group_4153_0	23098	intu	inturned planar cell polarity protein%2C transcript variant X1	chr1	16338013	16360640	0.0683333333333334	1	30	43	13	20	0.0170195101701951
Group_3716_0	23127	wdr19	WD repeat domain 19	chr1	16368409	16386247	-0.542857142857143	0.429841281501981	20	54	8	14	-0.0933660933660934
Group_8157_0	23096	loc107377113		chr1	16418376	16419806	0.703703703703704	0.244769836681602	27	4	4	2	0.204301075268817
Group_8157_1	23095	loc107377054		chr1	16435845	16437668	-7.75	0.126223776223776	2	5	7	2	-0.492063492063492
Group_298_2	23124	loc107377055		chr1	16439805	16446598	-8.42857142857143	0.0204262337229589	28	24	11	1	-0.378205128205128
Group_18_24	23121	si:dkey-185m8.2	si:dkey-185m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-160114-60]	chr1	16526947	16534964	0.168460925039872	0.505700209970356	152	97	43	33	0.0446522933840626
Group_8387_0	23120	ankrd53	ankyrin repeat domain 53	chr1	16588831	16591942	-0.303921568627451	1	34	19	7	3	-0.0584905660377358
Group_2269_0	23091	vax2	ventral anterior homeobox 2	chr1	16689370	16710034	-3.4	0.376847290640394	5	22	1	1	-0.314814814814815
Group_2246_1	23117	ical1	islet cell autoantigen 1-like [Source:ZFIN%3BAcc:ZDB-GENE-030910-4]	chr1	16789430	16798196	0.1	1	8	24	3	10	0.0192307692307692
Group_129_4	23087	bmpr2	bone morphogenetic protein receptor type II	chr1	16812526	16836675	-0.341666666666667	0.58797001019241	20	46	7	12	-0.0653907496012759
Group_289_6	23116	dock9b	dedicator of cytokinesis 9b [Source:ZFIN%3BAcc:ZDB-GENE-090916-2]	chr1	16873575	16939669	-1.82828282828283	0.0366229828490483	27	84	10	11	-0.232947232947233
Group_8964_0	23085	loc107377100		chr1	17088718	17094374	0.48	1	25	13	1	1	0.157894736842105
Group_2773_0	23079	unknown		chr1	17318186	17353833	0.0804597701149425	1	29	20	4	3	0.0204081632653061
Group_373_6	23075	egfra	epidermal growth factor receptor a (erythroblastic leukemia viral (v-erb-b) oncogene homolog%2C avian) [Source:ZFIN%3BAcc:ZDB-GENE-030918-1]	chr1	17537206	17580782	0.0666666666666667	1	20	56	6	18	0.0131578947368421
Group_2414_1	23074	npc1	Niemann-Pick disease%2C type C1	chr1	17586032	17607300	0.15527950310559	0.814636831810715	46	68	8	14	0.0398724082934609
Group_1453_0	23065	cables1	Cdk5 and Abl enzyme substrate 1	chr1	17614781	17649803	-0.275	1	8	17	3	5	-0.055
Group_361_5	23064	gata6	GATA binding protein 6%2C transcript variant X1	chr1	17691519	17694232	-0.166666666666667	1	6	14	1	2	-0.0333333333333333
Group_2551_1	23062	greb1l	growth regulation by estrogen in breast cancer-like%2C transcript variant X2	chr1	17807565	17839588	0.282051282051282	0.512907288144151	39	70	8	20	0.072083879423329
Group_4174_0	23071	usp14	ubiquitin specific peptidase 14	chr1	17930601	17938698	0.6	0.675611483143113	12	48	1	10	0.109090909090909
Group_6300_0	23061	thoc1	THO complex 1	chr1	17934534	17939242	0.707070707070707	0.415505821334276	11	29	1	9	0.175
Group_2271_1	23058	kctd7	potassium channel tetramerization domain containing 7	chr1	18106494	18118707	0.166666666666667	1	12	14	5	7	0.0448717948717949
Group_9019_0	23069	si:dkey-183i3.6	si:dkey-183i3.6 [Source:ZFIN%3BAcc:ZDB-GENE-141212-342]	chr1	18128542	18134007	0.5	1	2	1	1	1	0.166666666666667
Group_2634_1	23056	pgrmc1	progesterone receptor membrane component 1	chr1	18146328	18149619	-4.5	0.110294117647059	4	11	2	0	-0.733333333333333
Group_4_69	23068	rab24	RAB24%2C member RAS oncogene family	chr1	18152259	18157861	-1	1	2	8	1	2	-0.133333333333333
Group_26_49	23053	fgfr4	fibroblast growth factor receptor 4	chr1	18280602	18294755	-0.0789473684210527	1	19	41	3	6	-0.0166666666666667
Group_1180_2	23044	znf346	zinc finger protein 346%2C transcript variant X1	chr1	18362280	18373389	0.372549019607843	0.541875138827414	17	16	6	9	0.115151515151515
Group_2178_1	23052	larp1	La ribonucleoprotein domain family member 1%2C transcript variant X1	chr1	18402056	18448573	0.0370370370370371	1	12	52	2	9	0.00568181818181818
Group_7492_0	23042	faxdc2	fatty acid hydroxylase domain containing 2	chr1	18450883	18457840	-0.583333333333333	0.634389587671012	6	19	2	4	-0.0933333333333333
Group_167_4	23051	h2afy	H2A histone family%2C member Y [Source:ZFIN%3BAcc:ZDB-GENE-060421-4796]	chr1	18464609	18479646	0.388888888888889	1	3	11	1	6	0.0714285714285714
Group_2328_0	23048	rnf14	ring finger protein 14	chr1	18651450	18659663	-1.08333333333333	0.452800129635761	8	20	5	6	-0.168831168831169
Group_1330_3	23040	spry4	sprouty RTK signaling antagonist 4	chr1	18751119	18752249	-2	0.490196078431373	4	12	1	1	-0.25
Group_638_2	1911	arhgap26	Rho GTPase activating protein 26%2C transcript variant X1	chr1	18814952	18929184	0.223529411764706	1	17	33	4	10	0.0542857142857143
Group_2896_1	23036	yipf5	Yip1 domain family member 5	chr1	19069561	19075247	0.714285714285714	0.576470588235294	7	6	1	3	0.288461538461538
Group_609_4	23045	kctd16b	potassium channel tetramerization domain containing 16b [Source:ZFIN%3BAcc:ZDB-GENE-060117-2]	chr1	19096501	19262999	0.666666666666667	0.639476341233849	8	16	1	6	0.19047619047619
Group_4233_0	23027	larsb	leucyl-tRNA synthetase b [Source:ZFIN%3BAcc:ZDB-GENE-030114-7]	chr1	19525859	19554973	0.434615384615385	0.532095290100648	26	49	3	10	0.115897435897436
Group_2213_0	1909	rbm27	RNA binding motif protein 27%2C transcript variant X1	chr1	19554975	19573756	0.544615384615385	0.26245393066388	25	37	4	13	0.167931688804554
Group_24_29	23030	drd1b	dopamine receptor D1b [Source:ZFIN%3BAcc:ZDB-GENE-070524-2]	chr1	19707011	19708405	-4.11111111111111	0.226890756302521	9	23	2	1	-0.385416666666667
Group_630_0	23022	cpeb4	cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol%3BAcc:HGNC:21747]	chr1	20020339	20057600	-0.0833333333333333	1	8	26	1	3	-0.0147058823529412
Group_397_6	23029	adad2	adenosine deaminase domain containing 2%2C transcript variant X3	chr1	20128386	20139654	-0.368888888888889	0.776564865226653	45	28	11	5	-0.0710616438356164
Group_59_12	23021	adgrg4b	adhesion G protein-coupled receptor G4b [Source:ZFIN%3BAcc:ZDB-GENE-091204-201]	chr1	20142305	20149954	0.159663865546218	1	17	25	4	7	0.0411255411255411
Group_423_5	23020	fhl1b	four and a half LIM domains 1b [Source:ZFIN%3BAcc:ZDB-GENE-031219-1]	chr1	20161062	20164477	0.133333333333333	1	6	13	2	5	0.0300751879699248
Group_202_10	23019	slc9a6b	solute carrier family 9%2C subfamily A (NHE6%2C cation proton antiporter 6)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-080226-2]	chr1	20177634	20192317	0.615384615384615	0.663943317750199	13	35	1	7	0.145833333333333
Group_290_5	23010	slc7a3a	solute carrier family 7 (cationic amino acid transporter%2C y+ system)%2C member 3a [Source:ZFIN%3BAcc:ZDB-GENE-041114-206]	chr1	20227791	20234227	0.706349206349206	0.200119368148286	21	37	2	12	0.219211822660099
Group_4_50	22995	rab39b	RAB39B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16499]	chr1	20238569	20239975	-2	0.253002070393375	8	9	8	3	-0.25668449197861
Group_592_3	22994	rbm14a	RNA binding motif protein 14a [Source:ZFIN%3BAcc:ZDB-GENE-050522-496]	chr1	20293366	20297258	-0.333333333333333	1	7	28	1	3	-0.05
Group_610_1	23007	rin1a	Ras and Rab interactor 1a [Source:ZFIN%3BAcc:ZDB-GENE-091204-129]	chr1	20297892	20301652	0.448979591836735	0.490115176893097	14	18	3	7	0.1375
Group_4373_0	22993	dpp3	dipeptidyl peptidase 3%2C transcript variant X2	chr1	20301800	20308708	0.352380952380952	1	15	34	2	7	0.0839002267573696
Group_92_22	22992	cd248	CD248 molecule	chr1	20320003	20323376	-1.07777777777778	0.275753553312988	30	34	11	6	-0.178308823529412
Group_1384_0	22991	loc107386744		chr1	20356791	20390685	0.0768479322696191	0.804240263438226	166	105	54	37	0.0191395320546612
Group_105_10	23006	mcf2b	MCF.2 cell line derived transforming sequence b [Source:ZFIN%3BAcc:ZDB-GENE-091118-4]	chr1	20419961	20445453	-0.5	0.592350643034525	15	35	9	14	-0.091304347826087
Group_442_5	22987	ablim3	actin binding LIM protein family member 3 [Source:HGNC Symbol%3BAcc:HGNC:29132]	chr1	20527754	20606199	0.75	0.138726138726139	16	14	2	7	0.311111111111111
Group_24_20	23004	adrb2b	adrenoceptor beta 2%2C surface b [Source:ZFIN%3BAcc:ZDB-GENE-070410-32]	chr1	20626845	20637565	0.833333333333333	0.12818363965817	18	24	1	8	0.317460317460317
Group_2429_1	23002	il12bb	interleukin 12B%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7937]	chr1	20678719	20682307	0.2	1	15	16	3	4	0.055299539170507
Group_10_78	22998	cysltr3	cysteinyl leukotriene receptor 3 [Source:ZFIN%3BAcc:ZDB-GENE-131127-536]	chr1	20901606	20920562	-1.81481481481481	0.383429300530001	9	19	4	3	-0.25
Group_1385_0	30057	etnppl	ethanolamine-phosphate phospho-lyase	chr1	21013251	21025003	-1.33333333333333	0.461396797045655	18	21	6	3	-0.205128205128205
Group_6808_0	4597	sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase%2C transcript variant X1	chr1	21153580	21177723	0.496296296296296	0.712268010542219	15	34	2	9	0.12430426716141
