OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_157_2	9905	slc4a11	solute carrier family 4%2C sodium borate transporter%2C member 11 [Source:ZFIN%3BAcc:ZDB-GENE-090313-183]	chr1	3698351	3865632	-2.4	0.0542888061913902	15	17	18	6	-0.28125
Group_2663_0	9903	hacd1	3-hydroxyacyl-CoA dehydratase 1	chr1	3910103	3928509	0.75	1	1	1	1	4	0.3
Group_3109_1	9910	tmem236	transmembrane protein 236	chr1	3933214	3936958	-3.28571428571429	0.31077694235589	1	10	3	7	-0.209090909090909
Group_32_17	9908	fga	fibrinogen alpha chain	chr1	4141000	4145333	-3	0.126620900076278	6	12	6	3	-0.333333333333333
Group_32_10	9902	fgb	fibrinogen beta chain	chr1	4159110	4165368	-0.333333333333333	1	10	10	4	3	-0.0714285714285714
Group_3_90	10960	si:ch73-379f7.4	si:ch73-379f7.4 [Source:ZFIN%3BAcc:ZDB-GENE-120215-247]	chr1	4516830	4517885	0.5	0.638009049773756	6	6	2	4	0.166666666666667
Group_1056_3	10961	gtpbp1	GTP binding protein 1 [Source:HGNC Symbol%3BAcc:HGNC:4669]	chr1	4522678	4533793	0.19047619047619	1	6	17	2	7	0.0386473429951691
Group_273_4	30464	si:ch73-106g13.1	si:ch73-106g13.1 [Source:ZFIN%3BAcc:ZDB-GENE-110408-58]	chr1	5256149	5261156	0.9375	0.0130569390227487	10	5	1	8	0.555555555555556
Group_1097_2	10976	loc107376814		chr1	5339139	5356606	0.517857142857143	0.322657473936673	16	9	6	7	0.178461538461538
Group_2477_1	10979	ifi30	interferon%2C gamma-inducible protein 30 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8447]	chr1	5491167	5501512	0.142857142857143	1	7	3	2	1	0.0333333333333333
Group_2894_0	10982	si:ch211-149b19.3	si:ch211-149b19.3 [Source:ZFIN%3BAcc:ZDB-GENE-110411-37]	chr1	5736581	5745414	0.25	1	6	3	3	2	0.0666666666666667
Group_317_3	10983	abcg2a	ATP-binding cassette%2C sub-family G (WHITE)%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-050517-35]	chr1	5761153	5782276	-0.30952380952381	1	6	11	5	7	-0.0637254901960784
Group_19_40	11001	cdkl2	cyclin dependent kinase like 2 [Source:HGNC Symbol%3BAcc:HGNC:1782]	chr1	5813317	5815953	0.357142857142857	0.691317808587966	6	9	3	7	0.1
Group_12_47	10985	tec	tec protein tyrosine kinase	chr1	5863471	5900813	0.7	0.384541062801932	12	9	2	5	0.285714285714286
Group_67_27	1593	fbxw7	F-box and WD repeat domain containing 7 [Source:HGNC Symbol%3BAcc:HGNC:16712]	chr1	6104196	6113074	-0.2	1	2	12	1	5	-0.0238095238095238
Group_2757_1	11005	otud4	OTU deubiquitinase 4	chr1	6188106	6207119	0.804597701149425	0.0182754510221637	29	17	4	12	0.380434782608696
Group_377_5	30462	ednrab	endothelin receptor type Ab [Source:ZFIN%3BAcc:ZDB-GENE-040426-2364]	chr1	6265968	6271593	-1.8	0.377777777777778	10	14	4	2	-0.25
Group_4268_0	30465	rfwd3	ring finger and WD repeat domain 3	chr1	6801480	6829760	0.487179487179487	1	13	20	1	3	0.143939393939394
Group_306_3	5762	trpc5a	transient receptor potential cation channel%2C subfamily C%2C member 5a [Source:ZFIN%3BAcc:ZDB-GENE-040812-1]	chr1	7007555	7128529	0.638888888888889	0.415703194346131	6	13	2	12	0.172932330827068
Group_1659_1	4099	tmem55bb	transmembrane protein 55Bb [Source:ZFIN%3BAcc:ZDB-GENE-121214-195]	chr1	7655020	7670015	0.416666666666667	0.673993808049536	6	7	3	6	0.128205128205128
Group_1329_1	5113	loc107376899		chr1	7797211	7810493	0.254315304948216	0.51445257404352	79	27	24	11	0.0595687331536388
Group_6995_0	5114	pih1d1	PIH1 domain containing 1	chr1	7900472	7901426	0.766666666666667	0.333075335397317	6	7	1	5	0.294871794871795
Group_339_2	5115	dysf	dysferlin%2C transcript variant X1	chr1	7984480	8096182	0.424242424242424	0.419836083970541	22	38	5	15	0.116666666666667
Group_4734_0	5116	tkfc	triokinase and FMN cyclase	chr1	8562457	8571153	-2.2	0.319104084321476	3	16	3	5	-0.217105263157895
Group_3795_1	5117	si:dkey-9k7.3	si:dkey-9k7.3 [Source:ZFIN%3BAcc:ZDB-GENE-160728-12]	chr1	8571263	8590944	-1.16666666666667	0.324544005242366	9	13	9	6	-0.190909090909091
Group_3900_0	15033	epoa	erythropoietin a [Source:ZFIN%3BAcc:ZDB-GENE-061218-3]	chr1	8782180	8789512	-2	0.4	1	3	1	0	-0.75
Group_248_11	15047	si:dkey-85k7.10	si:dkey-85k7.10 [Source:ZFIN%3BAcc:ZDB-GENE-160728-49]	chr1	8796038	8797229	0	1	4	8	1	2	0
Group_4563_0	15036	wrap53	WD repeat containing%2C antisense to TP53	chr1	8851629	8863103	0.0714285714285714	1	8	13	4	7	0.0173160173160173
Group_1096_0	30705	kdm6ba	lysine (K)-specific demethylase 6B%2C a [Source:ZFIN%3BAcc:ZDB-GENE-091005-1]	chr1	9890506	9899628	0.0545454545454546	1	44	48	13	15	0.0139751552795031
Group_106_1	15040	cabp4	calcium binding protein 4 [Source:HGNC Symbol%3BAcc:HGNC:1386]	chr1	9917159	9920881	0.333333333333333	1	4	4	2	3	0.1
Group_1941_0	15041	dctn1a	dynactin 1a [Source:ZFIN%3BAcc:ZDB-GENE-070117-2205]	chr1	9962813	9979669	0.708333333333333	0.186552075800146	12	28	2	16	0.188888888888889
Group_2543_1	1484	rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-394]	chr1	9987603	10007177	0.785714285714286	0.0121045307911853	24	12	6	14	0.366666666666667
Group_5_44	15052	ct573322.1	unknown	chr1	10017841	10024791	0.466666666666667	0.493342536084472	15	8	7	7	0.152173913043478
Group_5_19	15043	zgc:92594	zgc:92594 [Source:ZFIN%3BAcc:ZDB-GENE-040718-482]	chr1	10295543	10308284	0.957264957264957	0.00442410373760489	13	5	1	9	0.622222222222222
Group_4566_0	15059	amfr	autocrine motility factor receptor%2C E3 ubiquitin protein ligase%2C transcript variant X2	chr1	10489201	10515278	-1.625	0.503225806451613	8	21	1	1	-0.224137931034483
Group_47_25	20334	sema4f	ssemaphorin 4F [Source:HGNC Symbol%3BAcc:HGNC:10734]	chr1	10567130	10683017	0.328	0.727142903831624	25	14	6	5	0.0955710955710957
Group_1217_0	20335	dok1b	docking protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2063]	chr1	10843404	10870951	-0.3	1	20	13	4	2	-0.0606060606060606
Group_507_2	20332	si:cabz01007807.1	si:cabz01007807.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-149]	chr1	10876802	10932734	0.492727272727273	0.209476177977986	50	31	9	11	0.167283950617284
Group_105_8	26678	arhgef40	Rho guanine nucleotide exchange factor (GEF) 40 [Source:ZFIN%3BAcc:ZDB-GENE-110623-2]	chr1	11136239	11163058	0.600806451612903	0.0524543916341788	31	33	9	24	0.211647727272727
Group_866_1	26679	znf219	zinc finger protein 219 [Source:ZFIN%3BAcc:ZDB-GENE-110623-1]	chr1	11163062	11212531	0.721153846153846	0.167384471523885	26	29	2	8	0.272727272727273
Group_5_30	26683	si:dkey-46i9.6	si:dkey-46i9.6 [Source:ZFIN%3BAcc:ZDB-GENE-160114-63]	chr1	11325158	11329765	-0.2	1	5	9	4	6	-0.0428571428571429
Group_1040_3	26692	arfip1	ADP ribosylation factor interacting protein 1%2C transcript variant X1	chr1	11417092	11436273	0.814285714285714	0.186122206492062	14	13	1	5	0.351851851851852
Group_5584_0	26686	fam193a	family with sequence similarity 193 member A%2C transcript variant X1	chr1	11442090	11463760	0.407258064516129	0.527555820452561	31	49	3	8	0.114772727272727
Group_5_45	5987	loc107395471		chr1	11858950	11900653	0.0476190476190477	1	14	10	4	3	0.011904761904762
Group_3398_0	6000	ripk3	receptor-interacting serine-threonine kinase 3 [Source:ZFIN%3BAcc:ZDB-GENE-071115-4]	chr1	11903221	11917168	-0.363636363636364	1	11	10	3	2	-0.0761904761904761
Group_393_1	5988	khnyn	KH and NYN domain containing [Source:HGNC Symbol%3BAcc:HGNC:20166]	chr1	11922072	11953440	0.28	0.757910728364113	25	18	7	7	0.0813953488372093
Group_151_5	5989	loc107376988		chr1	11960348	12008577	0.138888888888889	1	18	31	6	12	0.0340136054421769
Group_1030_1	5991	lpcat4	lysophosphatidylcholine acyltransferase 4	chr1	12018260	12034813	0.220338983050847	0.652827047665026	59	22	23	11	0.0519244734931009
Group_148_3	5992	slc12a6	solute carrier family 12 member 6	chr1	12041296	12070665	0.714285714285714	0.174238853022261	9	27	2	21	0.16304347826087
Group_614_3	5993	tox4b	TOX high mobility group box family member 4 b [Source:ZFIN%3BAcc:ZDB-GENE-080220-49]	chr1	12076433	12086997	0.12	1	5	11	2	5	0.0267857142857143
Group_4594_0	5994	supt16h	SPT16 homolog%2C facilitates chromatin remodeling subunit%2C transcript variant X1	chr1	12089284	12107467	0.142857142857143	1	3	18	1	7	0.0178571428571428
Group_10_16	821	gpr174	G protein-coupled receptor 174	chr1	12296773	12321769	-0.714285714285714	0.502680237088814	21	24	6	4	-0.133333333333333
Group_1766_1	30003	zgc:92287	zgc:92287 [Source:ZFIN%3BAcc:ZDB-GENE-040718-350]	chr1	12358504	12364113	0.5	1	12	6	1	1	0.166666666666667
Group_6327_0	30004	pm20d1.2	peptidase M20 domain containing 1%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-061013-637]	chr1	12367131	12378316	0.333333333333333	0.708945527236382	10	10	4	6	0.1
Group_23_39	3743	nfasc	neurofascin [Source:HGNC Symbol%3BAcc:HGNC:29866]	chr1	12448560	12459898	-0.306122448979592	0.727908634348962	7	32	4	14	-0.0427350427350427
Group_131_1	3750	slc16a7	solute carrier family 16%2C member 7 (monocarboxylic acid transporter 2) [Source:ZFIN%3BAcc:ZDB-GENE-051113-248]	chr1	12474493	12478096	-3.4	0.0833048529498693	10	11	12	3	-0.323809523809524
Group_1751_0	3749	arl6ip5b	ADP-ribosylation factor-like 6 interacting protein 5b [Source:ZFIN%3BAcc:ZDB-GENE-040718-223]	chr1	12638512	12642513	-1.66666666666667	1	3	8	1	1	-0.227272727272727
Group_488_2	30001	lmod3	leiomodin 3	chr1	12646750	12650355	0.505882352941176	0.450576450576451	17	14	3	5	0.173387096774194
Group_145_5	3747	gpr185b	G protein-coupled receptor 185 b [Source:ZFIN%3BAcc:ZDB-GENE-081104-390]	chr1	12905484	12907967	-0.5	1	2	6	1	2	-0.0833333333333333
Group_584_4	3738	loc107376887		chr1	12921933	12967461	-0.666666666666667	0.655019902697921	3	10	3	6	-0.102564102564103
Group_24_8	3737	htr2cl1	5-hydroxytryptamine (serotonin) receptor 2C%2C G protein-coupled-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-48]	chr1	12979779	13044325	0.666666666666667	0.387535334499933	8	8	2	6	0.25
Group_407_4	3745	dnd1	DND microRNA-mediated repression inhibitor 1 [Source:ZFIN%3BAcc:ZDB-GENE-030828-4]	chr1	13445010	13508390	0	1	14	7	2	1	0
Group_352_9	6166	rasal2	RAS protein activator like 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-180]	chr1	13634947	13667261	0.116883116883117	1	7	17	4	11	0.025
Group_4960_0	6168	smg7	SMG7 nonsense mediated mRNA decay factor%2C transcript variant X1	chr1	13673635	13685513	0.2	1	10	22	4	11	0.0458333333333333
Group_386_2	6188	ccnb3	cyclin B3%2C transcript variant X2	chr1	14026601	14034302	0.9	0.226190476190476	5	1	1	2	0.5
Group_8159_0	6172	si:dkey-171c9.3	si:dkey-171c9.3 [Source:ZFIN%3BAcc:ZDB-GENE-141216-372]	chr1	14051505	14052299	-4.25	0.193216999718548	8	6	7	1	-0.303571428571429
Group_5962_0	6173	tnfsf10l	tumor necrosis factor (ligand) superfamily%2C member 10 like [Source:ZFIN%3BAcc:ZDB-GENE-010801-1]	chr1	14063423	14150560	-0.5	1	1	3	1	2	-0.0833333333333333
Group_225_9	6189	clcn5a	chloride channel%2C voltage-sensitive 5a [Source:ZFIN%3BAcc:ZDB-GENE-091113-15]	chr1	14169450	14221106	0.5	1	4	12	1	6	0.107142857142857
Group_679_1	6190	shroom4	shroom family member 4%2C transcript variant X1	chr1	14227025	14335635	0	1	38	38	11	11	0
Group_8168_0	249	zgc:194626	zgc:194626 [Source:ZFIN%3BAcc:ZDB-GENE-081022-131]	chr1	14352037	14353952	-0.5	1	4	3	2	1	-0.0952380952380952
Group_1313_0	6191	hdac8	histone deacetylase 8 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2772]	chr1	14371025	14410146	-0.142857142857143	1	9	24	3	7	-0.0272727272727273
Group_3968_0	6178	nhsl2	NHS-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-130530-951]	chr1	14636865	14740524	0.6	0.221122602554354	30	27	4	9	0.218623481781376
Group_1486_1	6179	arhgap6	Rho GTPase activating protein 6 [Source:ZFIN%3BAcc:ZDB-GENE-060616-298]	chr1	14826119	14860697	-0.457142857142857	0.680786343800804	7	17	3	5	-0.0833333333333333
Group_514_6	6180	irs4a	insulin receptor substrate 4a [Source:ZFIN%3BAcc:ZDB-GENE-120215-92]	chr1	14999892	15019916	0.588235294117647	0.465324245161223	17	28	2	8	0.177777777777778
Group_8_13	6181	col4a6	collagen%2C type IV%2C alpha 6 [Source:ZFIN%3BAcc:ZDB-GENE-101001-2]	chr1	15210928	15275708	0.0446650124069479	1	31	35	11	13	0.0113636363636364
Group_2352_0	23146	atf6b	activating transcription factor 6 beta%2C transcript variant X1	chr1	15337501	15354907	0.274725274725275	1	13	22	3	7	0.0714285714285715
Group_4555_0	23143	loc107394437		chr1	15403000	15416720	-1	1	3	4	3	2	-0.171428571428571
Group_3029_0	23113	ring1	ring finger protein 1	chr1	15455390	15458382	-4.5	0.245098039215686	1	11	2	4	-0.25
Group_5945_0	23139	sf3b2	splicing factor 3b subunit 2	chr1	15659461	15668679	0.185185185185185	1	9	22	2	6	0.0403225806451613
Group_1173_1	23138	pacs1a	phosphofurin acidic cluster sorting protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-050208-244]	chr1	15677684	15791352	0.85	0.178260869565217	6	9	1	10	0.309090909090909
Group_2544_1	23105	ccs	copper chaperone for superoxide dismutase%2C transcript variant X1	chr1	15892643	15905662	-1	0.602683178534572	5	10	2	2	-0.166666666666667
Group_610_2	23134	si:ch211-168d1.3	si:ch211-168d1.3 [Source:ZFIN%3BAcc:ZDB-GENE-160113-13]	chr1	16134302	16192060	0.675324675324675	0.116733908547034	14	10	5	11	0.270833333333333
Group_2517_1	23133	nit1	nitrilase 1	chr1	16242864	16250803	-2	0.559440559440559	4	6	2	1	-0.266666666666667
Group_6057_0	23099	aadat	aminoadipate aminotransferase%2C transcript variant X1	chr1	16325172	16331891	0.9	0.0634674922600619	10	5	1	5	0.5
Group_6059_0	23128	ino80b	INO80 complex subunit B%2C transcript variant X1	chr1	16332978	16339271	0.555555555555556	1	6	8	1	3	0.178571428571429
Group_4153_0	23098	intu	inturned planar cell polarity protein%2C transcript variant X1	chr1	16338013	16360640	0.454545454545455	0.372288205368006	14	14	6	11	0.147058823529412
Group_3716_0	23127	wdr19	WD repeat domain 19	chr1	16368409	16386247	-0.111111111111111	1	9	26	5	13	-0.0206349206349207
Group_6924_0	23126	trmt10b	tRNA methyltransferase 10B%2C transcript variant X2	chr1	16387368	16399432	0.851851851851852	0.25	9	4	1	3	0.442307692307692
Group_8157_0	23096	loc107377113		chr1	16418376	16419806	0.821428571428571	0.227272727272727	14	1	5	2	0.219047619047619
Group_8157_1	23095	loc107377054		chr1	16435845	16437668	-0.5	1	2	3	3	3	-0.1
Group_235_2	23094	f13a1b	coagulation factor XIII%2C A1 polypeptide b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9634]	chr1	16506231	16518080	0.707792207792208	0.110716122287693	14	15	3	11	0.268472906403941
Group_18_24	23121	si:dkey-185m8.2	si:dkey-185m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-160114-60]	chr1	16526947	16534964	-0.0178571428571428	1	60	45	38	28	-0.0043290043290044
Group_8387_0	23120	ankrd53	ankyrin repeat domain 53	chr1	16588831	16591942	0.555555555555556	0.300298437395212	18	12	4	6	0.2
Group_2246_1	23117	ical1	islet cell autoantigen 1-like [Source:ZFIN%3BAcc:ZDB-GENE-030910-4]	chr1	16789430	16798196	0.791666666666667	0.35484085708342	8	10	1	6	0.301587301587302
Group_129_4	23087	bmpr2	bone morphogenetic protein receptor type II	chr1	16812526	16836675	0.0952380952380952	1	12	19	4	7	0.0234604105571847
Group_289_6	23116	dock9b	dedicator of cytokinesis 9b [Source:ZFIN%3BAcc:ZDB-GENE-090916-2]	chr1	16873575	16939669	0.306666666666667	0.582726754646803	15	26	6	15	0.0801393728222997
Group_1175_2	23086	ddit4l	DNA damage inducible transcript 4 like	chr1	17067216	17069983	0.75	1	4	1	1	0	-0.2
Group_8964_0	23085	loc107377100		chr1	17088718	17094374	-1.57142857142857	0.647140995575531	21	6	9	1	-0.122222222222222
Group_2773_0	23079	unknown		chr1	17318186	17353833	0.2	1	9	12	3	5	0.0535714285714285
Group_361_5	23064	gata6	GATA binding protein 6%2C transcript variant X1	chr1	17691519	17694232	-7	0.345454545454545	1	8	1	1	-0.388888888888889
Group_2551_1	23062	greb1l	growth regulation by estrogen in breast cancer-like%2C transcript variant X2	chr1	17807565	17839588	0.591666666666667	0.658676127696781	24	49	1	5	0.162100456621005
Group_6_79	23072	rock1	Rho-associated%2C coiled-coil containing protein kinase 1 [Source:ZFIN%3BAcc:ZDB-GENE-100712-2]	chr1	17876491	17922150	-0.35	0.697544880722609	10	27	3	6	-0.063063063063063
Group_4174_0	23071	usp14	ubiquitin specific peptidase 14	chr1	17930601	17938698	0.148148148148148	1	9	23	1	3	0.03125
Group_6300_0	23061	thoc1	THO complex 1	chr1	17934534	17939242	-0.7	1	5	17	1	2	-0.106060606060606
Group_26_49	23053	fgfr4	fibroblast growth factor receptor 4	chr1	18280602	18294755	0.4	1	6	18	1	5	0.0833333333333333
Group_1180_2	23044	znf346	zinc finger protein 346%2C transcript variant X1	chr1	18362280	18373389	-2.6	0.536764705882353	5	9	2	1	-0.309523809523809
Group_2178_1	23052	larp1	La ribonucleoprotein domain family member 1%2C transcript variant X1	chr1	18402056	18448573	0.770833333333333	0.236589734365655	12	22	1	8	0.241830065359477
Group_2328_0	23048	rnf14	ring finger protein 14	chr1	18651450	18659663	0.285714285714286	1	7	10	1	2	0.0784313725490196
Group_638_2	1911	arhgap26	Rho GTPase activating protein 26%2C transcript variant X1	chr1	18814952	18929184	0.734375	0.38644748564267	8	17	1	8	0.208888888888889
Group_4205_0	1910	grxcr2	glutaredoxin and cysteine rich domain containing 2	chr1	19401671	19525857	-4	0.166666666666667	2	5	2	0	-0.714285714285714
Group_24_29	23030	drd1b	dopamine receptor D1b [Source:ZFIN%3BAcc:ZDB-GENE-070524-2]	chr1	19707011	19708405	-2.4	0.195386921923654	5	17	4	4	-0.272727272727273
Group_397_6	23029	adad2	adenosine deaminase domain containing 2%2C transcript variant X3	chr1	20128386	20139654	0.456521739130435	0.607826283511686	23	5	5	2	0.107142857142857
Group_59_12	23021	adgrg4b	adhesion G protein-coupled receptor G4b [Source:ZFIN%3BAcc:ZDB-GENE-091204-201]	chr1	20142305	20149954	0.52	0.443017494185459	15	12	3	5	0.180555555555556
Group_202_10	23019	slc9a6b	solute carrier family 9%2C subfamily A (NHE6%2C cation proton antiporter 6)%2C member 6b [Source:ZFIN%3BAcc:ZDB-GENE-080226-2]	chr1	20177634	20192317	0.722222222222222	0.378642936596218	9	15	1	6	0.232142857142857
Group_4_50	22995	rab39b	RAB39B%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16499]	chr1	20238569	20239975	-0.846153846153846	1	13	4	6	1	-0.092436974789916
Group_4_88	23009	rab38c	RAB38c%2C member of RAS oncogene family [Source:ZFIN%3BAcc:ZDB-GENE-091118-91]	chr1	20244791	20248531	0.5	1	3	3	1	2	0.166666666666667
Group_610_1	23007	rin1a	Ras and Rab interactor 1a [Source:ZFIN%3BAcc:ZDB-GENE-091204-129]	chr1	20297892	20301652	-0.5	1	12	18	2	2	-0.1
Group_4373_0	22993	dpp3	dipeptidyl peptidase 3%2C transcript variant X2	chr1	20301800	20308708	0.0714285714285714	1	4	13	2	7	0.0130718954248366
Group_92_22	22992	cd248	CD248 molecule	chr1	20320003	20323376	0.410526315789474	0.707499619694742	19	14	4	5	0.131313131313131
Group_1384_0	22991	loc107386744		chr1	20356791	20390685	-0.0548872180451128	1	70	61	23	19	-0.0132679025808797
Group_105_10	23006	mcf2b	MCF.2 cell line derived transforming sequence b [Source:ZFIN%3BAcc:ZDB-GENE-091118-4]	chr1	20419961	20445453	-0.416666666666667	0.685622914349277	9	17	3	4	-0.0824175824175824
Group_2_95	22989	f9b	coagulation factor IXb [Source:ZFIN%3BAcc:ZDB-GENE-060421-7346]	chr1	20448443	20457181	0.555555555555556	0.477363781697028	12	16	3	9	0.178571428571429
Group_442_5	22987	ablim3	actin binding LIM protein family member 3 [Source:HGNC Symbol%3BAcc:HGNC:29132]	chr1	20527754	20606199	0.833333333333333	0.0662338185745837	12	10	2	10	0.378787878787879
Group_24_20	23004	adrb2b	adrenoceptor beta 2%2C surface b [Source:ZFIN%3BAcc:ZDB-GENE-070410-32]	chr1	20626845	20637565	0.333333333333333	1	6	12	2	6	0.0833333333333333
Group_2429_1	23002	il12bb	interleukin 12B%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7937]	chr1	20678719	20682307	0	1	7	7	2	2	0
Group_10_78	22998	cysltr3	cysteinyl leukotriene receptor 3 [Source:ZFIN%3BAcc:ZDB-GENE-131127-536]	chr1	20901606	20920562	0.982142857142857	0.000397497239602503	16	2	1	7	0.763888888888889
Group_1385_0	30057	etnppl	ethanolamine-phosphate phospho-lyase	chr1	21013251	21025003	0.857142857142857	0.0686530860443904	14	5	2	5	0.451127819548872
Group_6808_0	4597	sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase%2C transcript variant X1	chr1	21153580	21177723	-2.75	0.428571428571428	4	15	1	1	-0.289473684210526
Group_68_20	19346	adamtsl1	ADAMTS like 1%2C transcript variant X1	chr1	21211116	21325765	-0.857142857142857	0.614624505928854	7	13	2	2	-0.15
Group_6650_0	32012	cdca9	cell division cycle associated 9 [Source:ZFIN%3BAcc:ZDB-GENE-090706-4]	chr1	21423028	21434446	0.805555555555556	0.234432234432234	18	7	1	2	0.386666666666667
Group_854_3	19347	dennd4c	DENN/MADD domain containing 4C [Source:ZFIN%3BAcc:ZDB-GENE-120727-13]	chr1	21442494	21465722	0.204545454545455	0.802256251773736	22	45	7	18	0.0483582089552239
Group_5212_0	19349	plaa	phospholipase A2 activating protein	chr1	21524789	21542084	0.756410256410256	0.386290315082885	6	19	1	13	0.168571428571429
Group_997_3	22372	usp53	ubiquitin specific peptidase 53 [Source:HGNC Symbol%3BAcc:HGNC:29255]	chr1	21755712	21810633	0.614973262032086	0.214968424985315	17	24	3	11	0.200348432055749
Group_612_2	22370	sec24d	SEC24 homolog D%2C COPII coat complex component%2C transcript variant X1	chr1	21895147	21909010	0.747474747474747	0.105989180095965	18	25	2	11	0.264758497316637
Group_999_1	22375	adgra3	adhesion G protein-coupled receptor A3	chr1	22256931	22329798	0.697916666666667	0.189068815492087	16	29	2	12	0.212698412698413
Group_452_4	22371	gba3	glucosidase%2C beta%2C acid 3 (gene/pseudogene) [Source:ZFIN%3BAcc:ZDB-GENE-050522-351]	chr1	22330973	22338501	-1.75	0.354360165118679	3	11	3	4	-0.214285714285714
Group_2293_1	22376	ppargc1a	PPARG coactivator 1 alpha%2C transcript variant X1	chr1	22583589	22623874	-0.575	1	20	21	3	2	-0.11219512195122
Group_182_3	2869	loc107377411		chr1	22986852	23302404	0.172043010752688	0.805715883502777	31	55	7	15	0.0422832980972516
Group_59_0	2870	adgrl3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol%3BAcc:HGNC:20974]	chr1	23402411	23809927	-0.223140495867769	0.740450887949491	11	37	4	11	-0.0375
Group_364_7	2865	mpdz	multiple PDZ domain crumbs cell polarity complex component%2C transcript variant X1	chr1	23876132	23969197	-0.270935960591133	0.647378182612989	29	43	12	14	-0.0587606837606838
Group_751_0	2872	tyrp1a	tyrosinase-related protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-070718-2]	chr1	24028327	24033582	0.333333333333333	1	5	10	1	3	0.0833333333333333
Group_18_33	296	loc107377160		chr1	24262201	24266421	-0.833333333333333	1	18	11	3	1	-0.129310344827586
